episode_id,season,episode_num,character,influence_score,influence_rank,rank_change,influence_smooth
S06E15,6,15,Louis Litt,0.380009,2,-1,0.3545
S06E15,6,15,Harvey Specter,0.375547,3,1,0.387194
S06E15,6,15,Donna Paulsen,0.319408,4,0,0.299538
S06E15,6,15,Rachel Zane,0.260908,5,-4,0.205376
S06E15,6,15,Benjamin,0.239082,6,-1,0.157734
S06E15,6,15,Stu Buzzini,0.104094,7,-1,0.119824
S06E15,6,15,Oliver Grady,0.076908,8,2,0.177056
S06E15,6,15,Sheila Sazs,0.049976,9,2,0.094271
S06E15,6,15,Katrina Bennett,0.005522,10,-2,0.017966
S06E16,6,16,Mike Ross,0.482873,1,-3,0.394015
S06E16,6,16,Harvey Specter,0.355248,2,1,0.401689
S06E16,6,16,Louis Litt,0.332544,3,1,0.390775
S06E16,6,16,Donna Paulsen,0.304544,4,1,0.329854
S06E16,6,16,Anita Gibbs,0.233767,5,-4,0.113138
S06E16,6,16,Oliver Grady,0.163541,6,-2,0.094079
S06E16,6,16,Benjamin,0.130651,7,-5,0.12373
S06E16,6,16,Stu Buzzini,0.093077,8,4,0.156816
S06E16,6,16,Rachel Zane,0.066266,9,3,0.176682
S06E16,6,16,Gretchen Bodinski,0.041601,10,3,0.059799
S06E16,6,16,Jessica Pearson,0.001658,11,6,0.104637
S07E01,7,1,Harvey Specter,0.474272,1,0,0.442687
S07E01,7,1,Louis Litt,0.459772,2,0,0.378067
S07E01,7,1,Donna Paulsen,0.365609,3,-2,0.30093
S07E01,7,1,Mike Ross,0.229234,4,0,0.315645
S07E01,7,1,Jessica Pearson,0.210546,5,2,0.162303
S07E01,7,1,Rachel Zane,0.202872,6,-1,0.113451
S07E01,7,1,Gretchen Bodinski,0.134267,7,0,0.082361
S07E01,7,1,Oliver Grady,0.041788,8,1,0.083245
S07E01,7,1,Brian Altman,0.040332,9,2,0.071329
S07E01,7,1,Esther Litt,0.002913,10,0,0.003251
S07E01,7,1,Paula Agard,0.002913,10,0,0.041143
S07E01,7,1,Benjamin,0.001456,12,2,0.053722
S07E01,7,1,Katrina Bennett,0.001456,12,5,0.026065
S07E01,7,1,Thomas Kessler,0.001456,12,1,0.001859
S07E02,7,2,Harvey Specter,0.49854,1,-1,0.479481
S07E02,7,2,Louis Litt,0.341884,2,1,0.42508
S07E02,7,2,Jessica Pearson,0.274704,3,-5,0.209817
S07E02,7,2,Mike Ross,0.234828,4,1,0.267304
S07E02,7,2,Donna Paulsen,0.232638,5,0,0.297883
S07E02,7,2,Alex Williams,0.223381,6,2,0.265462
S07E02,7,2,Gretchen Bodinski,0.071216,7,-4,0.068863
S07E02,7,2,Katrina Bennett,0.071216,7,-3,0.036812
S07E02,7,2,Rachel Zane,0.071216,7,2,0.18983
S07E02,7,2,Esther Litt,0.00438,10,0,0.016274
S07E02,7,2,Paula Agard,0.00438,10,2,0.00306
S07E03,7,3,Louis Litt,0.473585,1,-1,0.391683
S07E03,7,3,Harvey Specter,0.465631,2,1,0.48231
S07E03,7,3,Mike Ross,0.337849,3,0,0.298145
S07E03,7,3,Alex Williams,0.307544,4,0,0.265333
S07E03,7,3,Donna Paulsen,0.295401,5,-1,0.245545
S07E03,7,3,Rachel Zane,0.295401,5,0,0.205818
S07E03,7,3,Oliver Grady,0.044406,7,0,0.082602
S07E03,7,3,Paula Agard,0.001887,8,1,0.032681
S07E04,7,4,Harvey Specter,0.482759,1,0,0.476861
S07E04,7,4,Louis Litt,0.359581,2,0,0.414529
S07E04,7,4,Mike Ross,0.321759,3,-1,0.318055
S07E04,7,4,Alex Williams,0.265075,4,-4,0.241645
S07E04,7,4,Rachel Zane,0.250836,5,-1,0.221741
S07E04,7,4,Donna Paulsen,0.208595,6,1,0.234319
S07E04,7,4,Oliver Grady,0.161613,7,4,0.173566
S07E04,7,4,Jessica Pearson,0.1442,8,-3,0.140676
S07E04,7,4,Robert Zane,0.065339,9,7,0.236818
S07E04,7,4,Katrina Bennett,0.037765,10,0,0.068742
S07E04,7,4,Daniel Hardman,0.001724,11,-1,0.001929
S07E05,7,5,Harvey Specter,0.482192,1,0,0.477379
S07E05,7,5,Louis Litt,0.410421,2,0,0.401427
S07E05,7,5,Oliver Grady,0.31468,3,-3,0.220634
S07E05,7,5,Mike Ross,0.294557,4,-1,0.281092
S07E05,7,5,Donna Paulsen,0.198962,5,2,0.253721
S07E05,7,5,Rachel Zane,0.118986,6,2,0.208695
S07E05,7,5,Paula Agard,0.091775,7,-2,0.076633
S07E05,7,5,Sean Cahill,0.006164,8,-2,0.00313
S07E06,7,6,Harvey Specter,0.467187,1,0,0.484848
S07E06,7,6,Louis Litt,0.43428,2,0,0.388943
S07E06,7,6,Donna Paulsen,0.353607,3,-3,0.236854
S07E06,7,6,Rachel Zane,0.256262,4,-4,0.148612
S07E06,7,6,Mike Ross,0.22696,5,1,0.259733
S07E06,7,6,Oliver Grady,0.185608,6,3,0.27739
S07E06,7,6,Brian Altman,0.167134,7,-4,0.069805
S07E06,7,6,Alex Williams,0.152316,8,4,0.225024
S07E06,7,6,Paula Agard,0.136238,9,0,0.104068
S07E06,7,6,Katrina Bennett,0.097246,10,2,0.085793
S07E06,7,6,Jessica Pearson,0.003125,11,8,0.136168
S07E06,7,6,Daniel Hardman,0.001562,12,5,0.043378
S07E07,7,7,Harvey Specter,0.505166,1,0,0.475633
S07E07,7,7,Louis Litt,0.322127,2,-2,0.369589
S07E07,7,7,Jessica Pearson,0.261178,3,-6,0.105622
S07E07,7,7,Alex Williams,0.257681,4,-1,0.223698
S07E07,7,7,Mike Ross,0.257681,4,-3,0.23834
S07E07,7,7,Donna Paulsen,0.157993,6,1,0.257566
S07E07,7,7,Daniel Hardman,0.126847,7,1,0.140247
S07E07,7,7,Rachel Zane,0.070588,8,5,0.227702
S07E07,7,7,Anita Gibbs,0.052636,9,-2,0.096089
S07E07,7,7,Benjamin,0.029058,10,2,0.072523
S07E07,7,7,Gretchen Bodinski,0.001107,11,2,0.052171
S07E08,7,8,Harvey Specter,0.454545,1,0,0.480718
S07E08,7,8,Robert Zane,0.43724,2,-8,0.184284
S07E08,7,8,Rachel Zane,0.356255,3,-5,0.170643
S07E08,7,8,Louis Litt,0.352359,4,2,0.376014
S07E08,7,8,Alex Williams,0.261098,5,-6,0.174453
S07E08,7,8,Donna Paulsen,0.261098,5,0,0.202536
S07E08,7,8,Mike Ross,0.230379,7,4,0.257559
S07E08,7,8,Sheila Sazs,0.230379,7,1,0.140066
S07E08,7,8,Gretchen Bodinski,0.084191,9,2,0.074284
S07E08,7,8,Paula Agard,0.084191,9,0,0.074569
S07E08,7,8,Brian Altman,0.001948,11,7,0.129518
S07E08,7,8,Thomas Kessler,0.001948,11,1,0.038605
S07E09,7,9,Harvey Specter,0.482443,1,0,0.471346
S07E09,7,9,Louis Litt,0.453557,2,0,0.416972
S07E09,7,9,Mike Ross,0.284618,3,-1,0.251593
S07E09,7,9,Brian Altman,0.219473,4,-1,0.181512
S07E09,7,9,Donna Paulsen,0.188517,5,2,0.294207
S07E09,7,9,Sheila Sazs,0.139844,6,-2,0.136189
S07E09,7,9,Gretchen Bodinski,0.137553,7,-4,0.075045
S07E09,7,9,Rachel Zane,0.085085,8,3,0.198198
S07E09,7,9,Jessica Pearson,0.052563,9,3,0.141643
S07E09,7,9,Robert Zane,0.050273,10,1,0.163597
S07E09,7,9,Alex Williams,0.00458,11,4,0.118284
S07E10,7,10,Harvey Specter,0.477049,1,0,0.481425
S07E10,7,10,Louis Litt,0.445,2,-3,0.388139
S07E10,7,10,Donna Paulsen,0.433006,3,0,0.318258
S07E10,7,10,Mike Ross,0.239781,4,0,0.264724
S07E10,7,10,Rachel Zane,0.153254,5,-4,0.099074
S07E10,7,10,Jessica Pearson,0.111188,6,4,0.188276
S07E10,7,10,Alex Williams,0.089173,7,1,0.09616
S07E10,7,10,Sheila Sazs,0.038344,8,-2,0.059831
S07E10,7,10,Paula Agard,0.003279,9,2,0.082999
S07E10,7,10,Robert Zane,0.003279,9,2,0.040265
S07E11,7,11,Harvey Specter,0.484783,1,0,0.478238
S07E11,7,11,Jessica Pearson,0.401077,2,-5,0.231629
S07E11,7,11,Donna Paulsen,0.33325,3,-2,0.337252
S07E11,7,11,Mike Ross,0.269774,4,0,0.269782
S07E11,7,11,Louis Litt,0.26586,5,3,0.392886
S07E11,7,11,Alex Williams,0.194726,6,-6,0.095198
S07E11,7,11,Paula Agard,0.161527,7,-1,0.079482
S07E11,7,11,Kyle Durant,0.158919,8,0,0.080136
S07E11,7,11,Rachel Zane,0.058883,9,0,0.08512
S07E11,7,11,Jack Soloff,0.001304,10,0,0.090262
S07E11,7,11,Sean Cahill,0.001304,10,2,0.046927
S07E11,7,11,Sheila Sazs,0.001304,10,4,0.087075
S07E12,7,12,Harvey Specter,0.472881,1,0,0.480597
S07E12,7,12,Louis Litt,0.467797,2,-1,0.349362
S07E12,7,12,Oliver Grady,0.331881,3,-8,0.173025
S07E12,7,12,Mike Ross,0.299791,4,-3,0.248313
S07E12,7,12,Donna Paulsen,0.245499,5,3,0.313069
S07E12,7,12,Sheila Sazs,0.221578,6,-3,0.105556
S07E12,7,12,Jessica Pearson,0.182622,7,-3,0.207741
S07E12,7,12,Paula Agard,0.073641,8,3,0.165777
S07E12,7,12,Rachel Zane,0.043224,9,3,0.097658
S07E12,7,12,Esther Litt,0.041529,10,2,0.059245
S07E12,7,12,Gretchen Bodinski,0.00339,11,3,0.083484
S07E12,7,12,Alex Williams,0.001695,12,4,0.068311
S07E13,7,13,Harvey Specter,0.484127,1,-1,0.434329
S07E13,7,13,Donna Paulsen,0.360459,2,-1,0.314828
S07E13,7,13,Louis Litt,0.314428,3,2,0.420783
S07E13,7,13,Stu Buzzini,0.273276,4,-6,0.12336
S07E13,7,13,Paula Agard,0.262164,5,-1,0.173271
S07E13,7,13,Rachel Zane,0.190866,6,-1,0.138745
S07E13,7,13,Mike Ross,0.175375,7,2,0.227691
S07E13,7,13,Gretchen Bodinski,0.109508,8,-1,0.060679
S07E13,7,13,Sheila Sazs,0.093786,9,5,0.202875
S07E13,7,13,Jessica Pearson,0.039523,10,1,0.088004
S07E13,7,13,Oliver Grady,0.001587,11,3,0.123952
S07E14,7,14,Louis Litt,0.480124,1,-3,0.342775
S07E14,7,14,Harvey Specter,0.345978,2,1,0.440956
S07E14,7,14,Donna Paulsen,0.338525,3,-3,0.303171
S07E14,7,14,Sheila Sazs,0.293261,4,-7,0.130355
S07E14,7,14,Mike Ross,0.207907,5,2,0.235026
S07E14,7,14,Paula Agard,0.184007,6,-7,0.149211
S07E14,7,14,Rachel Zane,0.182144,7,-1,0.137133
S07E14,7,14,Katrina Bennett,0.122367,8,5,0.202684
S07E14,7,14,Jessica Pearson,0.041868,9,7,0.138227
S07E14,7,14,Stu Buzzini,0.003727,10,9,0.244743
S07E14,7,14,Anita Gibbs,0.001863,11,0,0.027249
S07E15,7,15,Harvey Specter,0.492763,1,0,0.440573
S07E15,7,15,Jessica Pearson,0.333291,2,0,0.254856
S07E15,7,15,Mike Ross,0.321797,3,0,0.282638
S07E15,7,15,Louis Litt,0.233773,4,-1,0.296086
S07E15,7,15,Dana Scott,0.214476,5,1,0.243015
S07E15,7,15,Donna Paulsen,0.210528,6,0,0.235399
S07E15,7,15,Robert Zane,0.067244,7,0,0.047313
S07E15,7,15,Oliver Grady,0.038388,8,0,0.016162
S07E15,7,15,Rachel Zane,0.038388,8,4,0.146151
S07E15,7,15,Jack Soloff,0.003947,10,0,0.002626
S07E16,7,16,Harvey Specter,0.482979,1,-1,0.465876
S07E16,7,16,Jessica Pearson,0.38941,2,-7,0.255751
S07E16,7,16,Mike Ross,0.318211,3,-6,0.251699
S07E16,7,16,Rachel Zane,0.217922,4,-7,0.086776
S07E16,7,16,Louis Litt,0.174361,5,4,0.286789
S07E16,7,16,Donna Paulsen,0.157144,6,-1,0.201025
S07E16,7,16,Robert Zane,0.071415,7,3,0.163396
S07E16,7,16,Alex Williams,0.008511,8,2,0.103405
S07E16,7,16,Oliver Grady,0.008511,8,-2,0.04496
S08E01,8,1,Louis Litt,0.452232,1,-1,0.35342
S08E01,8,1,Harvey Specter,0.421887,2,1,0.45816
S08E01,8,1,Katrina Bennett,0.388439,3,-7,0.171374
S08E01,8,1,Robert Zane,0.35153,4,1,0.276181
S08E01,8,1,Brian Altman,0.323116,5,1,0.314361
S08E01,8,1,Alex Williams,0.300009,6,-1,0.145763
S08E01,8,1,Donna Paulsen,0.235404,7,1,0.185956
S08E01,8,1,Samantha Wheeler,0.170684,8,4,0.26592
S08E01,8,1,Mike Ross,0.115089,9,1,0.185698
S08E01,8,1,Thomas Kessler,0.11241,10,1,0.05569
S08E01,8,1,Rachel Zane,0.004018,11,0,0.075584
S08E01,8,1,Sheila Sazs,0.004018,11,6,0.214355
S08E02,8,2,Harvey Specter,0.469613,1,-4,0.426568
S08E02,8,2,Louis Litt,0.433666,2,1,0.444675
S08E02,8,2,Robert Zane,0.405599,3,1,0.391462
S08E02,8,2,Samantha Wheeler,0.361155,4,-4,0.248687
S08E02,8,2,Sheila Sazs,0.345787,5,-2,0.169433
S08E02,8,2,Donna Paulsen,0.165319,6,0,0.229169
S08E02,8,2,Alex Williams,0.128768,7,-2,0.213798
S08E02,8,2,Mike Ross,0.123795,8,1,0.164032
S08E02,8,2,Jessica Pearson,0.044551,9,-1,0.145679
S08E02,8,2,Katrina Bennett,0.003315,10,7,0.267532
S08E03,8,3,Louis Litt,0.448128,1,-2,0.439492
S08E03,8,3,Robert Zane,0.417258,2,0,0.420359
S08E03,8,3,Katrina Bennett,0.410841,3,-7,0.139078
S08E03,8,3,Brian Altman,0.400494,4,-1,0.311876
S08E03,8,3,Harvey Specter,0.388204,5,4,0.439785
S08E03,8,3,Donna Paulsen,0.286783,6,1,0.209019
S08E03,8,3,Mike Ross,0.253213,7,-1,0.156594
S08E03,8,3,Samantha Wheeler,0.214221,8,3,0.25011
S08E03,8,3,Alex Williams,0.212617,9,5,0.241456
S08E03,8,3,Oliver Grady,0.08798,10,0,0.048246
S08E03,8,3,Rachel Zane,0.004813,11,0,0.00432
S08E04,8,4,Harvey Specter,0.461538,1,0,0.443504
S08E04,8,4,Robert Zane,0.438221,2,-5,0.30133
S08E04,8,4,Louis Litt,0.436683,3,1,0.444042
S08E04,8,4,Alex Williams,0.382984,4,-4,0.200457
S08E04,8,4,Donna Paulsen,0.174954,5,1,0.257889
S08E04,8,4,Samantha Wheeler,0.174954,5,0,0.186088
S08E04,8,4,Sheila Sazs,0.158494,7,4,0.288858
S08E04,8,4,Mike Ross,0.092774,8,-3,0.116705
S08E04,8,4,Gretchen Bodinski,0.069138,9,3,0.087626
S08E04,8,4,Jessica Pearson,0.003077,10,0,0.027891
S08E04,8,4,Katrina Bennett,0.003077,10,4,0.202116
S08E05,8,5,Harvey Specter,0.480769,1,-1,0.431724
S08E05,8,5,Louis Litt,0.447314,2,1,0.457815
S08E05,8,5,Sheila Sazs,0.362294,3,-5,0.211591
S08E05,8,5,Donna Paulsen,0.31193,4,1,0.276264
S08E05,8,5,Samantha Wheeler,0.169088,5,1,0.186271
S08E05,8,5,Gretchen Bodinski,0.084231,6,-2,0.095065
S08E05,8,5,Robert Zane,0.048512,7,-2,0.19978
S08E05,8,5,Alex Williams,0.005769,8,1,0.185192
S08E06,8,6,Louis Litt,0.489449,1,0,0.467956
S08E06,8,6,Harvey Specter,0.352865,2,-1,0.388133
S08E06,8,6,Donna Paulsen,0.341907,3,-2,0.317825
S08E06,8,6,Samantha Wheeler,0.21477,4,-3,0.174526
S08E06,8,6,Brian Altman,0.212017,5,-1,0.304134
S08E06,8,6,Katrina Bennett,0.192431,6,-1,0.152799
S08E06,8,6,Alex Williams,0.166823,7,1,0.155614
S08E06,8,6,Sheila Sazs,0.113984,8,6,0.285004
S08E06,8,6,Robert Zane,0.112608,9,6,0.163962
S08E06,8,6,Jessica Pearson,0.036045,10,1,0.069987
S08E06,8,6,Mike Ross,0.004128,11,3,0.057773
S08E06,8,6,Rachel Zane,0.004128,11,1,0.003638
S08E07,8,7,Louis Litt,0.467105,1,0,0.477547
S08E07,8,7,Sheila Sazs,0.378733,2,-6,0.189711
S08E07,8,7,Harvey Specter,0.330766,3,-2,0.309369
S08E07,8,7,Robert Zane,0.330766,3,-3,0.218019
S08E07,8,7,Donna Paulsen,0.299638,5,-2,0.262461
S08E07,8,7,Alex Williams,0.294251,6,3,0.255008
S08E07,8,7,Samantha Wheeler,0.139721,7,5,0.222552
S08E07,8,7,Esther Litt,0.131826,8,-2,0.059234
S08E07,8,7,Gretchen Bodinski,0.131826,8,4,0.167933
S08E07,8,7,Rachel Zane,0.001974,10,1,0.002524
S08E08,8,8,Louis Litt,0.476087,1,-4,0.415712
S08E08,8,8,Samantha Wheeler,0.313164,2,-2,0.253628
S08E08,8,8,Alex Williams,0.30395,3,2,0.355031
S08E08,8,8,Gretchen Bodinski,0.287742,4,-4,0.198267
S08E08,8,8,Harvey Specter,0.244475,5,2,0.327047
S08E08,8,8,Robert Zane,0.210682,6,4,0.317134
S08E08,8,8,Donna Paulsen,0.145838,7,-1,0.190338
S08E08,8,8,Mike Ross,0.076416,8,-2,0.027524
S08E08,8,8,Sheila Sazs,0.076416,8,2,0.215722
S08E08,8,8,Esther Litt,0.004348,10,6,0.15229
S08E09,8,9,Alex Williams,0.466892,1,-1,0.392229
S08E09,8,9,Robert Zane,0.409954,2,-3,0.308583
S08E09,8,9,Harvey Specter,0.4059,3,-1,0.319966
S08E09,8,9,Samantha Wheeler,0.307999,4,3,0.364407
S08E09,8,9,Louis Litt,0.303944,5,2,0.385425
S08E09,8,9,Brian Altman,0.299891,6,-5,0.171369
S08E09,8,9,Katrina Bennett,0.262889,7,0,0.204922
S08E09,8,9,Donna Paulsen,0.125537,8,0,0.138042
S08E09,8,9,Thomas Kessler,0.052712,9,5,0.136859
S08E09,8,9,Mike Ross,0.002027,10,-1,0.02688
S08E10,8,10,Samantha Wheeler,0.472059,1,-6,0.326833
S08E10,8,10,Alex Williams,0.405844,2,-1,0.375826
S08E10,8,10,Louis Litt,0.376245,3,2,0.383506
S08E10,8,10,Harvey Specter,0.309524,4,2,0.354698
S08E10,8,10,Robert Zane,0.305112,5,-1,0.31256
S08E10,8,10,Sheila Sazs,0.192018,6,-5,0.090608
S08E10,8,10,Katrina Bennett,0.159447,7,-3,0.184527
S08E10,8,10,Donna Paulsen,0.14275,8,3,0.171046
S08E10,8,10,Rachel Zane,0.001471,9,-2,0.001881
S08E11,8,11,Louis Litt,0.47033,1,0,0.442644
S08E11,8,11,Harvey Specter,0.348669,2,0,0.361115
S08E11,8,11,Alex Williams,0.254741,3,-2,0.288421
S08E11,8,11,Thomas Kessler,0.245454,4,-5,0.151642
S08E11,8,11,Donna Paulsen,0.244851,5,2,0.208396
S08E11,8,11,Robert Zane,0.222615,6,-1,0.230987
S08E11,8,11,Samantha Wheeler,0.200442,7,-3,0.256281
S08E11,8,11,Gretchen Bodinski,0.175234,8,0,0.208274
S08E11,8,11,Jessica Pearson,0.170838,9,-2,0.070091
S08E11,8,11,Katrina Bennett,0.131246,10,6,0.167383
S08E11,8,11,Brian Altman,0.002198,11,5,0.166178
S08E11,8,11,Mike Ross,0.002198,11,1,0.015983
S08E11,8,11,Rachel Zane,0.002198,11,1,0.002001
S08E12,8,12,Louis Litt,0.481356,1,-3,0.426414
S08E12,8,12,Harvey Specter,0.425151,2,0,0.377441
S08E12,8,12,Donna Paulsen,0.237587,3,-4,0.225858
S08E12,8,12,Katrina Bennett,0.211457,4,-1,0.205265
S08E12,8,12,Alex Williams,0.204677,5,-7,0.154873
S08E12,8,12,Brian Altman,0.196444,6,0,0.151163
S08E12,8,12,Robert Zane,0.165235,7,-2,0.154624
S08E12,8,12,Gretchen Bodinski,0.161845,8,2,0.165735
S08E12,8,12,Thomas Kessler,0.15676,9,-2,0.148068
S08E12,8,12,Samantha Wheeler,0.096343,10,7,0.208808
S08E12,8,12,Jessica Pearson,0.00339,11,2,0.094849
S08E12,8,12,Sheila Sazs,0.00339,11,-1,0.06687
S08E13,8,13,Stu Buzzini,0.457225,1,0,0.230476
S08E13,8,13,Harvey Specter,0.358502,2,1,0.420054
S08E13,8,13,Samantha Wheeler,0.329639,3,0,0.265098
S08E13,8,13,Louis Litt,0.327556,4,2,0.418553
S08E13,8,13,Katrina Bennett,0.273091,5,-3,0.207226
S08E13,8,13,Brian Altman,0.254847,6,0,0.219732
S08E13,8,13,Donna Paulsen,0.195137,7,2,0.223641
S08E13,8,13,Sean Cahill,0.133314,8,6,0.156091
S08E13,8,13,Robert Zane,0.076022,9,0,0.104078
S08E13,8,13,Mike Ross,0.043723,10,0,0.015978
S08E13,8,13,Thomas Kessler,0.041989,11,2,0.104785
S08E13,8,13,Alex Williams,0.005202,12,6,0.123335
S08E13,8,13,Sheila Sazs,0.005202,12,2,0.017156
S08E14,8,14,Harvey Specter,0.47651,1,-3,0.3751
S08E14,8,14,Louis Litt,0.446748,2,0,0.362228
S08E14,8,14,Samantha Wheeler,0.369313,3,-4,0.291379
S08E14,8,14,Dana Scott,0.355002,4,0,0.284739
S08E14,8,14,Donna Paulsen,0.238198,5,2,0.247959
S08E14,8,14,Alex Williams,0.160125,6,1,0.144003
S08E14,8,14,Gretchen Bodinski,0.160125,6,-5,0.108972
S08E14,8,14,Katrina Bennett,0.137131,8,0,0.183397
S08E14,8,14,Thomas Kessler,0.115605,9,8,0.212245
S08E14,8,14,Mike Ross,0.002013,10,-1,0.015859
S08E15,8,15,Thomas Kessler,0.479141,1,-2,0.32348
S08E15,8,15,Louis Litt,0.312381,2,-2,0.371018
S08E15,8,15,Donna Paulsen,0.310541,3,-2,0.286238
S08E15,8,15,Harvey Specter,0.290288,4,3,0.407999
S08E15,8,15,Alex Williams,0.266682,5,-3,0.204076
S08E15,8,15,Brian Altman,0.207905,6,0,0.208877
S08E15,8,15,Samantha Wheeler,0.175186,7,0,0.272734
S08E15,8,15,Katrina Bennett,0.13997,8,0,0.136465
S08E15,8,15,Robert Zane,0.070977,9,7,0.188995
S08E15,8,15,Sheila Sazs,0.042875,10,-1,0.016415
S08E15,8,15,Mike Ross,0.00184,11,0,0.001673
S08E16,8,16,Harvey Specter,0.457198,1,-2,0.375147
S08E16,8,16,Robert Zane,0.419986,2,1,0.317776
S08E16,8,16,Thomas Kessler,0.375694,3,-4,0.341927
S08E16,8,16,Louis Litt,0.353924,4,2,0.360147
S08E16,8,16,Donna Paulsen,0.309976,5,1,0.299226
S08E16,8,16,Daniel Hardman,0.292331,6,-6,0.151247
S08E16,8,16,Samantha Wheeler,0.273704,7,2,0.240594
S08E16,8,16,Alex Williams,0.185422,8,2,0.218989
S08E16,8,16,Jessica Pearson,0.110319,9,-3,0.049424
S08E16,8,16,Rachel Zane,0.002335,10,-1,0.020934
S08E16,8,16,Mike Ross,0.001167,11,2,0.044742
S08E16,8,16,Sheila Sazs,0.001167,11,1,0.041047
S09E01,9,1,Robert Zane,0.462365,1,-8,0.344729
S09E01,9,1,Louis Litt,0.414135,2,1,0.409683
S09E01,9,1,Harvey Specter,0.377954,3,1,0.420708
S09E01,9,1,Donna Paulsen,0.27716,4,0,0.283462
S09E01,9,1,Samantha Wheeler,0.272892,5,-1,0.261937
S09E01,9,1,Alex Williams,0.204864,6,-1,0.199096
S09E01,9,1,Thomas Kessler,0.170945,7,2,0.263051
S09E01,9,1,Katrina Bennett,0.132294,8,-2,0.105277
S09E01,9,1,Mike Ross,0.131219,9,0,0.070781
S09E01,9,1,Sheila Sazs,0.079098,10,2,0.075579
S09E01,9,1,Rachel Zane,0.058269,11,-2,0.020689
S09E01,9,1,Daniel Hardman,0.034563,12,0,0.109273
S09E01,9,1,Jessica Pearson,0.034563,12,2,0.063553
S09E01,9,1,Faye Richardson,0.001075,14,11,0.184385
S09E02,9,2,Louis Litt,0.460989,1,0,0.454712
S09E02,9,2,Harvey Specter,0.426971,2,-2,0.364914
S09E02,9,2,Faye Richardson,0.367695,3,1,0.226017
S09E02,9,2,Donna Paulsen,0.263251,4,1,0.277842
S09E02,9,2,Thomas Kessler,0.242513,5,-8,0.138204
S09E02,9,2,Samantha Wheeler,0.239216,6,-3,0.213325
S09E02,9,2,Alex Williams,0.207003,7,0,0.187212
S09E02,9,2,Benjamin,0.187054,8,-4,0.072587
S09E02,9,2,Robert Zane,0.151835,9,-2,0.22715
S09E02,9,2,Katrina Bennett,0.043567,10,0,0.095083
S09E02,9,2,Gretchen Bodinski,0.004945,11,6,0.114573
S09E03,9,3,Louis Litt,0.489011,1,-2,0.452228
S09E03,9,3,Faye Richardson,0.309281,2,-3,0.346741
S09E03,9,3,Donna Paulsen,0.293114,3,1,0.333799
S09E03,9,3,Harvey Specter,0.289817,4,3,0.389336
S09E03,9,3,Gretchen Bodinski,0.17865,5,-1,0.147895
S09E03,9,3,Brian Altman,0.163879,6,-7,0.124416
S09E03,9,3,Alex Williams,0.14977,7,3,0.241685
S09E03,9,3,Sheila Sazs,0.146473,8,2,0.156588
S09E03,9,3,Samantha Wheeler,0.127867,9,2,0.202175
S09E03,9,3,Katrina Bennett,0.109389,10,2,0.086795
S09E03,9,3,Robert Zane,0.06725,11,1,0.088288
S09E03,9,3,Benjamin,0.001648,12,1,0.073571
S09E04,9,4,Harvey Specter,0.45122,1,0,0.401499
S09E04,9,4,Donna Paulsen,0.445031,2,-1,0.332058
S09E04,9,4,Louis Litt,0.406683,3,-1,0.383805
S09E04,9,4,Alex Williams,0.368282,4,-8,0.18297
S09E04,9,4,Faye Richardson,0.363248,5,-4,0.267377
S09E04,9,4,Gretchen Bodinski,0.26009,6,-4,0.190611
S09E04,9,4,Samantha Wheeler,0.239441,7,2,0.207295
S09E04,9,4,Katrina Bennett,0.107429,8,0,0.13566
S09E04,9,4,Mike Ross,0.079958,9,7,0.206399
S09E04,9,4,Jessica Pearson,0.045778,10,-3,0.027315
S09E04,9,4,Robert Zane,0.045778,10,-3,0.039215
S09E04,9,4,Norma,0.044315,12,0,0.024363
S09E04,9,4,Brian Altman,0.001463,13,6,0.129643
S09E04,9,4,Paula Agard,0.001463,13,0,0.092735
S09E04,9,4,Rachel Zane,0.001463,13,3,0.052305
S09E05,9,5,Harvey Specter,0.463461,1,-2,0.417442
S09E05,9,5,Mike Ross,0.408021,2,-9,0.192791
S09E05,9,5,Donna Paulsen,0.25803,3,-6,0.300074
S09E05,9,5,Louis Litt,0.255722,4,-1,0.303882
S09E05,9,5,Samantha Wheeler,0.254578,5,3,0.303417
S09E05,9,5,Sheila Sazs,0.244193,6,-7,0.130607
S09E05,9,5,Brian Altman,0.223588,7,3,0.179254
S09E05,9,5,Katrina Bennett,0.190163,8,2,0.179201
S09E05,9,5,Faye Richardson,0.129603,9,8,0.319155
S09E05,9,5,Rachel Zane,0.097182,10,-2,0.033651
S09E05,9,5,Benjamin,0.032012,11,0,0.01683
S09E05,9,5,Alex Williams,0.030858,12,5,0.206656
S09E05,9,5,Robert Zane,0.004616,13,5,0.090023
S09E06,9,6,Faye Richardson,0.464615,1,-7,0.210016
S09E06,9,6,Samantha Wheeler,0.416231,2,-3,0.296931
S09E06,9,6,Harvey Specter,0.337645,3,2,0.436638
S09E06,9,6,Brian Altman,0.31271,4,0,0.268149
S09E06,9,6,Louis Litt,0.249242,5,3,0.291619
S09E06,9,6,Katrina Bennett,0.240011,6,-3,0.154298
S09E06,9,6,Alex Williams,0.220829,7,1,0.115304
S09E06,9,6,Robert Zane,0.219675,8,-1,0.08567
S09E06,9,6,Donna Paulsen,0.19716,9,5,0.228681
S09E06,9,6,Gretchen Bodinski,0.133094,10,1,0.165936
S09E06,9,6,Mike Ross,0.090395,11,5,0.197547
