scene_id,episode_id,season,episode_num,character,mention_count
S09E06_SC001,S09E06,9,6,Gretchen Bodinski,6
S09E06_SC001,S09E06,9,6,Thomas Kessler,1
S09E06_SC001,S09E06,9,6,Sheila Sazs,1
S09E06_SC001,S09E06,9,6,Rachel Zane,1
S09E07_SC001,S09E07,9,7,Harvey Specter,60
S09E07_SC001,S09E07,9,7,Louis Litt,34
S09E07_SC001,S09E07,9,7,Samantha Wheeler,15
S09E07_SC001,S09E07,9,7,Donna Paulsen,16
S09E07_SC001,S09E07,9,7,Faye Richardson,2
S09E07_SC001,S09E07,9,7,Mike Ross,5
S09E07_SC001,S09E07,9,7,Harold Gunderson,19
S09E07_SC001,S09E07,9,7,Alex Williams,5
S09E07_SC001,S09E07,9,7,Katrina Bennett,2
S09E07_SC001,S09E07,9,7,Robert Zane,2
S09E07_SC001,S09E07,9,7,Thomas Kessler,1
S09E08_SC001,S09E08,9,8,Sean Cahill,21
S09E08_SC001,S09E08,9,8,Mike Ross,13
S09E08_SC001,S09E08,9,8,Harvey Specter,38
S09E08_SC001,S09E08,9,8,Charles Forstman,11
S09E08_SC001,S09E08,9,8,Sheila Sazs,5
S09E08_SC001,S09E08,9,8,Esther Litt,20
S09E08_SC001,S09E08,9,8,Louis Litt,20
S09E08_SC001,S09E08,9,8,Donna Paulsen,9
S09E08_SC001,S09E08,9,8,Faye Richardson,7
S09E08_SC001,S09E08,9,8,Katrina Bennett,4
S09E08_SC001,S09E08,9,8,Samantha Wheeler,6
S09E08_SC001,S09E08,9,8,Alex Williams,2
S09E08_SC001,S09E08,9,8,Jessica Pearson,1
S09E09_SC001,S09E09,9,9,Louis Litt,27
S09E09_SC001,S09E09,9,9,Samantha Wheeler,40
S09E09_SC001,S09E09,9,9,Harvey Specter,45
S09E09_SC001,S09E09,9,9,Donna Paulsen,22
S09E09_SC001,S09E09,9,9,Mike Ross,21
S09E09_SC001,S09E09,9,9,Faye Richardson,38
S09E09_SC001,S09E09,9,9,Gretchen Bodinski,5
S09E09_SC001,S09E09,9,9,Katrina Bennett,9
S09E09_SC001,S09E09,9,9,Robert Zane,1
S09E09_SC001,S09E09,9,9,Alex Williams,8
S09E09_SC001,S09E09,9,9,Jessica Pearson,1
S09E09_SC001,S09E09,9,9,Rachel Zane,2
S09E09_SC001,S09E09,9,9,Daniel Hardman,1
S09E10_SC001,S09E10,9,10,Donna Paulsen,17
S09E10_SC001,S09E10,9,10,Faye Richardson,33
S09E10_SC001,S09E10,9,10,Harvey Specter,56
S09E10_SC001,S09E10,9,10,Louis Litt,43
S09E10_SC001,S09E10,9,10,Mike Ross,15
S09E10_SC001,S09E10,9,10,Katrina Bennett,14
S09E10_SC001,S09E10,9,10,Samantha Wheeler,16
S09E10_SC001,S09E10,9,10,Daniel Hardman,2
S09E10_SC001,S09E10,9,10,Alex Williams,6
S09E10_SC001,S09E10,9,10,Robert Zane,4
S09E10_SC001,S09E10,9,10,Gretchen Bodinski,6
S09E10_SC001,S09E10,9,10,Sheila Sazs,16
S09E10_SC001,S09E10,9,10,Rachel Zane,1
S09E10_SC001,S09E10,9,10,Jessica Pearson,1
