scene_id,episode_id,season,episode_num,char_a,char_b,mentions_a,mentions_b,edge_weight
S06E01_SC001,S06E01,6,1,Benjamin,Harvey Specter,2,28,7.483
S06E01_SC001,S06E01,6,1,Benjamin,Jessica Pearson,2,7,3.742
S06E01_SC001,S06E01,6,1,Benjamin,Louis Litt,2,40,8.944
S06E01_SC001,S06E01,6,1,Benjamin,Mike Ross,2,19,6.164
S06E01_SC001,S06E01,6,1,Benjamin,Norma,2,1,1.414
S06E01_SC001,S06E01,6,1,Benjamin,Rachel Zane,2,4,2.828
S06E01_SC001,S06E01,6,1,Donna Paulsen,Esther Litt,9,2,4.243
S06E01_SC001,S06E01,6,1,Donna Paulsen,Gretchen Bodinski,9,1,3.0
S06E01_SC001,S06E01,6,1,Donna Paulsen,Harvey Specter,9,28,15.875
S06E01_SC001,S06E01,6,1,Donna Paulsen,Jessica Pearson,9,7,7.937
S06E01_SC001,S06E01,6,1,Donna Paulsen,Louis Litt,9,40,18.974
S06E01_SC001,S06E01,6,1,Donna Paulsen,Mike Ross,9,19,13.077
S06E01_SC001,S06E01,6,1,Donna Paulsen,Norma,9,1,3.0
S06E01_SC001,S06E01,6,1,Donna Paulsen,Rachel Zane,9,4,6.0
S06E01_SC001,S06E01,6,1,Esther Litt,Gretchen Bodinski,2,1,1.414
S06E01_SC001,S06E01,6,1,Esther Litt,Harvey Specter,2,28,7.483
S06E01_SC001,S06E01,6,1,Esther Litt,Jessica Pearson,2,7,3.742
S06E01_SC001,S06E01,6,1,Esther Litt,Louis Litt,2,40,8.944
S06E01_SC001,S06E01,6,1,Esther Litt,Mike Ross,2,19,6.164
S06E01_SC001,S06E01,6,1,Esther Litt,Norma,2,1,1.414
S06E01_SC001,S06E01,6,1,Esther Litt,Rachel Zane,2,4,2.828
S06E01_SC001,S06E01,6,1,Gretchen Bodinski,Harvey Specter,1,28,5.292
S06E01_SC001,S06E01,6,1,Gretchen Bodinski,Jessica Pearson,1,7,2.646
S06E01_SC001,S06E01,6,1,Gretchen Bodinski,Louis Litt,1,40,6.325
S06E01_SC001,S06E01,6,1,Gretchen Bodinski,Mike Ross,1,19,4.359
S06E01_SC001,S06E01,6,1,Gretchen Bodinski,Norma,1,1,1.0
S06E01_SC001,S06E01,6,1,Gretchen Bodinski,Rachel Zane,1,4,2.0
S06E01_SC001,S06E01,6,1,Harvey Specter,Jessica Pearson,28,7,14.0
S06E01_SC001,S06E01,6,1,Harvey Specter,Louis Litt,28,40,33.466
S06E01_SC001,S06E01,6,1,Harvey Specter,Mike Ross,28,19,23.065
S06E01_SC001,S06E01,6,1,Harvey Specter,Norma,28,1,5.292
S06E01_SC001,S06E01,6,1,Harvey Specter,Rachel Zane,28,4,10.583
S06E01_SC001,S06E01,6,1,Jessica Pearson,Louis Litt,7,40,16.733
S06E01_SC001,S06E01,6,1,Jessica Pearson,Mike Ross,7,19,11.533
S06E01_SC001,S06E01,6,1,Jessica Pearson,Norma,7,1,2.646
S06E01_SC001,S06E01,6,1,Jessica Pearson,Rachel Zane,7,4,5.292
S06E01_SC001,S06E01,6,1,Louis Litt,Mike Ross,40,19,27.568
S06E01_SC001,S06E01,6,1,Louis Litt,Norma,40,1,6.325
S06E01_SC001,S06E01,6,1,Louis Litt,Rachel Zane,40,4,12.649
S06E01_SC001,S06E01,6,1,Mike Ross,Norma,19,1,4.359
S06E01_SC001,S06E01,6,1,Mike Ross,Rachel Zane,19,4,8.718
S06E01_SC001,S06E01,6,1,Norma,Rachel Zane,1,4,2.0
S06E02_SC001,S06E02,6,2,Charles Forstman,Daniel Hardman,1,1,1.0
S06E02_SC001,S06E02,6,2,Charles Forstman,Donna Paulsen,1,5,2.236
S06E02_SC001,S06E02,6,2,Charles Forstman,Gretchen Bodinski,1,3,1.732
S06E02_SC001,S06E02,6,2,Charles Forstman,Harvey Specter,1,30,5.477
S06E02_SC001,S06E02,6,2,Charles Forstman,Jack Soloff,1,12,3.464
S06E02_SC001,S06E02,6,2,Charles Forstman,Jessica Pearson,1,9,3.0
S06E02_SC001,S06E02,6,2,Charles Forstman,Louis Litt,1,6,2.449
S06E02_SC001,S06E02,6,2,Charles Forstman,Mike Ross,1,20,4.472
S06E02_SC001,S06E02,6,2,Charles Forstman,Rachel Zane,1,12,3.464
S06E02_SC001,S06E02,6,2,Charles Forstman,Robert Zane,1,6,2.449
S06E02_SC001,S06E02,6,2,Charles Forstman,Sean Cahill,1,1,1.0
S06E02_SC001,S06E02,6,2,Daniel Hardman,Donna Paulsen,1,5,2.236
S06E02_SC001,S06E02,6,2,Daniel Hardman,Gretchen Bodinski,1,3,1.732
S06E02_SC001,S06E02,6,2,Daniel Hardman,Harvey Specter,1,30,5.477
S06E02_SC001,S06E02,6,2,Daniel Hardman,Jack Soloff,1,12,3.464
S06E02_SC001,S06E02,6,2,Daniel Hardman,Jessica Pearson,1,9,3.0
S06E02_SC001,S06E02,6,2,Daniel Hardman,Louis Litt,1,6,2.449
S06E02_SC001,S06E02,6,2,Daniel Hardman,Mike Ross,1,20,4.472
S06E02_SC001,S06E02,6,2,Daniel Hardman,Rachel Zane,1,12,3.464
S06E02_SC001,S06E02,6,2,Daniel Hardman,Robert Zane,1,6,2.449
S06E02_SC001,S06E02,6,2,Daniel Hardman,Sean Cahill,1,1,1.0
S06E02_SC001,S06E02,6,2,Donna Paulsen,Gretchen Bodinski,5,3,3.873
S06E02_SC001,S06E02,6,2,Donna Paulsen,Harvey Specter,5,30,12.247
S06E02_SC001,S06E02,6,2,Donna Paulsen,Jack Soloff,5,12,7.746
S06E02_SC001,S06E02,6,2,Donna Paulsen,Jessica Pearson,5,9,6.708
S06E02_SC001,S06E02,6,2,Donna Paulsen,Louis Litt,5,6,5.477
S06E02_SC001,S06E02,6,2,Donna Paulsen,Mike Ross,5,20,10.0
S06E02_SC001,S06E02,6,2,Donna Paulsen,Rachel Zane,5,12,7.746
S06E02_SC001,S06E02,6,2,Donna Paulsen,Robert Zane,5,6,5.477
S06E02_SC001,S06E02,6,2,Donna Paulsen,Sean Cahill,5,1,2.236
S06E02_SC001,S06E02,6,2,Gretchen Bodinski,Harvey Specter,3,30,9.487
S06E02_SC001,S06E02,6,2,Gretchen Bodinski,Jack Soloff,3,12,6.0
S06E02_SC001,S06E02,6,2,Gretchen Bodinski,Jessica Pearson,3,9,5.196
S06E02_SC001,S06E02,6,2,Gretchen Bodinski,Louis Litt,3,6,4.243
S06E02_SC001,S06E02,6,2,Gretchen Bodinski,Mike Ross,3,20,7.746
S06E02_SC001,S06E02,6,2,Gretchen Bodinski,Rachel Zane,3,12,6.0
S06E02_SC001,S06E02,6,2,Gretchen Bodinski,Robert Zane,3,6,4.243
S06E02_SC001,S06E02,6,2,Gretchen Bodinski,Sean Cahill,3,1,1.732
S06E02_SC001,S06E02,6,2,Harvey Specter,Jack Soloff,30,12,18.974
S06E02_SC001,S06E02,6,2,Harvey Specter,Jessica Pearson,30,9,16.432
S06E02_SC001,S06E02,6,2,Harvey Specter,Louis Litt,30,6,13.416
S06E02_SC001,S06E02,6,2,Harvey Specter,Mike Ross,30,20,24.495
S06E02_SC001,S06E02,6,2,Harvey Specter,Rachel Zane,30,12,18.974
S06E02_SC001,S06E02,6,2,Harvey Specter,Robert Zane,30,6,13.416
S06E02_SC001,S06E02,6,2,Harvey Specter,Sean Cahill,30,1,5.477
S06E02_SC001,S06E02,6,2,Jack Soloff,Jessica Pearson,12,9,10.392
S06E02_SC001,S06E02,6,2,Jack Soloff,Louis Litt,12,6,8.485
S06E02_SC001,S06E02,6,2,Jack Soloff,Mike Ross,12,20,15.492
S06E02_SC001,S06E02,6,2,Jack Soloff,Rachel Zane,12,12,12.0
S06E02_SC001,S06E02,6,2,Jack Soloff,Robert Zane,12,6,8.485
S06E02_SC001,S06E02,6,2,Jack Soloff,Sean Cahill,12,1,3.464
S06E02_SC001,S06E02,6,2,Jessica Pearson,Louis Litt,9,6,7.348
S06E02_SC001,S06E02,6,2,Jessica Pearson,Mike Ross,9,20,13.416
S06E02_SC001,S06E02,6,2,Jessica Pearson,Rachel Zane,9,12,10.392
S06E02_SC001,S06E02,6,2,Jessica Pearson,Robert Zane,9,6,7.348
S06E02_SC001,S06E02,6,2,Jessica Pearson,Sean Cahill,9,1,3.0
S06E02_SC001,S06E02,6,2,Louis Litt,Mike Ross,6,20,10.954
S06E02_SC001,S06E02,6,2,Louis Litt,Rachel Zane,6,12,8.485
S06E02_SC001,S06E02,6,2,Louis Litt,Robert Zane,6,6,6.0
S06E02_SC001,S06E02,6,2,Louis Litt,Sean Cahill,6,1,2.449
S06E02_SC001,S06E02,6,2,Mike Ross,Rachel Zane,20,12,15.492
S06E02_SC001,S06E02,6,2,Mike Ross,Robert Zane,20,6,10.954
S06E02_SC001,S06E02,6,2,Mike Ross,Sean Cahill,20,1,4.472
S06E02_SC001,S06E02,6,2,Rachel Zane,Robert Zane,12,6,8.485
S06E02_SC001,S06E02,6,2,Rachel Zane,Sean Cahill,12,1,3.464
S06E02_SC001,S06E02,6,2,Robert Zane,Sean Cahill,6,1,2.449
S06E03_SC001,S06E03,6,3,Charles Forstman,Donna Paulsen,1,15,3.873
S06E03_SC001,S06E03,6,3,Charles Forstman,Harvey Specter,1,26,5.099
S06E03_SC001,S06E03,6,3,Charles Forstman,Jessica Pearson,1,10,3.162
S06E03_SC001,S06E03,6,3,Charles Forstman,Louis Litt,1,14,3.742
S06E03_SC001,S06E03,6,3,Charles Forstman,Mike Ross,1,17,4.123
S06E03_SC001,S06E03,6,3,Charles Forstman,Rachel Zane,1,7,2.646
S06E03_SC001,S06E03,6,3,Charles Forstman,Sean Cahill,1,3,1.732
S06E03_SC001,S06E03,6,3,Charles Forstman,Stu Buzzini,1,1,1.0
S06E03_SC001,S06E03,6,3,Donna Paulsen,Harvey Specter,15,26,19.748
S06E03_SC001,S06E03,6,3,Donna Paulsen,Jessica Pearson,15,10,12.247
S06E03_SC001,S06E03,6,3,Donna Paulsen,Louis Litt,15,14,14.491
S06E03_SC001,S06E03,6,3,Donna Paulsen,Mike Ross,15,17,15.969
S06E03_SC001,S06E03,6,3,Donna Paulsen,Rachel Zane,15,7,10.247
S06E03_SC001,S06E03,6,3,Donna Paulsen,Sean Cahill,15,3,6.708
S06E03_SC001,S06E03,6,3,Donna Paulsen,Stu Buzzini,15,1,3.873
S06E03_SC001,S06E03,6,3,Harvey Specter,Jessica Pearson,26,10,16.125
S06E03_SC001,S06E03,6,3,Harvey Specter,Louis Litt,26,14,19.079
S06E03_SC001,S06E03,6,3,Harvey Specter,Mike Ross,26,17,21.024
S06E03_SC001,S06E03,6,3,Harvey Specter,Rachel Zane,26,7,13.491
S06E03_SC001,S06E03,6,3,Harvey Specter,Sean Cahill,26,3,8.832
S06E03_SC001,S06E03,6,3,Harvey Specter,Stu Buzzini,26,1,5.099
S06E03_SC001,S06E03,6,3,Jessica Pearson,Louis Litt,10,14,11.832
S06E03_SC001,S06E03,6,3,Jessica Pearson,Mike Ross,10,17,13.038
S06E03_SC001,S06E03,6,3,Jessica Pearson,Rachel Zane,10,7,8.367
S06E03_SC001,S06E03,6,3,Jessica Pearson,Sean Cahill,10,3,5.477
S06E03_SC001,S06E03,6,3,Jessica Pearson,Stu Buzzini,10,1,3.162
S06E03_SC001,S06E03,6,3,Louis Litt,Mike Ross,14,17,15.427
S06E03_SC001,S06E03,6,3,Louis Litt,Rachel Zane,14,7,9.899
S06E03_SC001,S06E03,6,3,Louis Litt,Sean Cahill,14,3,6.481
S06E03_SC001,S06E03,6,3,Louis Litt,Stu Buzzini,14,1,3.742
S06E03_SC001,S06E03,6,3,Mike Ross,Rachel Zane,17,7,10.909
S06E03_SC001,S06E03,6,3,Mike Ross,Sean Cahill,17,3,7.141
S06E03_SC001,S06E03,6,3,Mike Ross,Stu Buzzini,17,1,4.123
S06E03_SC001,S06E03,6,3,Rachel Zane,Sean Cahill,7,3,4.583
S06E03_SC001,S06E03,6,3,Rachel Zane,Stu Buzzini,7,1,2.646
S06E03_SC001,S06E03,6,3,Sean Cahill,Stu Buzzini,3,1,1.732
S06E04_SC001,S06E04,6,4,Donna Paulsen,Gretchen Bodinski,9,2,4.243
S06E04_SC001,S06E04,6,4,Donna Paulsen,Harvey Specter,9,36,18.0
S06E04_SC001,S06E04,6,4,Donna Paulsen,Jessica Pearson,9,2,4.243
S06E04_SC001,S06E04,6,4,Donna Paulsen,Leonard Bailey,9,1,3.0
S06E04_SC001,S06E04,6,4,Donna Paulsen,Louis Litt,9,12,10.392
S06E04_SC001,S06E04,6,4,Donna Paulsen,Mike Ross,9,50,21.213
S06E04_SC001,S06E04,6,4,Donna Paulsen,Rachel Zane,9,16,12.0
S06E04_SC001,S06E04,6,4,Donna Paulsen,Sean Cahill,9,12,10.392
S06E04_SC001,S06E04,6,4,Donna Paulsen,Stu Buzzini,9,1,3.0
S06E04_SC001,S06E04,6,4,Gretchen Bodinski,Harvey Specter,2,36,8.485
S06E04_SC001,S06E04,6,4,Gretchen Bodinski,Jessica Pearson,2,2,2.0
S06E04_SC001,S06E04,6,4,Gretchen Bodinski,Leonard Bailey,2,1,1.414
S06E04_SC001,S06E04,6,4,Gretchen Bodinski,Louis Litt,2,12,4.899
S06E04_SC001,S06E04,6,4,Gretchen Bodinski,Mike Ross,2,50,10.0
S06E04_SC001,S06E04,6,4,Gretchen Bodinski,Rachel Zane,2,16,5.657
S06E04_SC001,S06E04,6,4,Gretchen Bodinski,Sean Cahill,2,12,4.899
S06E04_SC001,S06E04,6,4,Gretchen Bodinski,Stu Buzzini,2,1,1.414
S06E04_SC001,S06E04,6,4,Harvey Specter,Jessica Pearson,36,2,8.485
S06E04_SC001,S06E04,6,4,Harvey Specter,Leonard Bailey,36,1,6.0
S06E04_SC001,S06E04,6,4,Harvey Specter,Louis Litt,36,12,20.785
S06E04_SC001,S06E04,6,4,Harvey Specter,Mike Ross,36,50,42.426
S06E04_SC001,S06E04,6,4,Harvey Specter,Rachel Zane,36,16,24.0
S06E04_SC001,S06E04,6,4,Harvey Specter,Sean Cahill,36,12,20.785
S06E04_SC001,S06E04,6,4,Harvey Specter,Stu Buzzini,36,1,6.0
S06E04_SC001,S06E04,6,4,Jessica Pearson,Leonard Bailey,2,1,1.414
S06E04_SC001,S06E04,6,4,Jessica Pearson,Louis Litt,2,12,4.899
S06E04_SC001,S06E04,6,4,Jessica Pearson,Mike Ross,2,50,10.0
S06E04_SC001,S06E04,6,4,Jessica Pearson,Rachel Zane,2,16,5.657
S06E04_SC001,S06E04,6,4,Jessica Pearson,Sean Cahill,2,12,4.899
S06E04_SC001,S06E04,6,4,Jessica Pearson,Stu Buzzini,2,1,1.414
S06E04_SC001,S06E04,6,4,Leonard Bailey,Louis Litt,1,12,3.464
S06E04_SC001,S06E04,6,4,Leonard Bailey,Mike Ross,1,50,7.071
S06E04_SC001,S06E04,6,4,Leonard Bailey,Rachel Zane,1,16,4.0
S06E04_SC001,S06E04,6,4,Leonard Bailey,Sean Cahill,1,12,3.464
S06E04_SC001,S06E04,6,4,Leonard Bailey,Stu Buzzini,1,1,1.0
S06E04_SC001,S06E04,6,4,Louis Litt,Mike Ross,12,50,24.495
S06E04_SC001,S06E04,6,4,Louis Litt,Rachel Zane,12,16,13.856
S06E04_SC001,S06E04,6,4,Louis Litt,Sean Cahill,12,12,12.0
S06E04_SC001,S06E04,6,4,Louis Litt,Stu Buzzini,12,1,3.464
S06E04_SC001,S06E04,6,4,Mike Ross,Rachel Zane,50,16,28.284
S06E04_SC001,S06E04,6,4,Mike Ross,Sean Cahill,50,12,24.495
S06E04_SC001,S06E04,6,4,Mike Ross,Stu Buzzini,50,1,7.071
S06E04_SC001,S06E04,6,4,Rachel Zane,Sean Cahill,16,12,13.856
S06E04_SC001,S06E04,6,4,Rachel Zane,Stu Buzzini,16,1,4.0
S06E04_SC001,S06E04,6,4,Sean Cahill,Stu Buzzini,12,1,3.464
S06E05_SC001,S06E05,6,5,Donna Paulsen,Gretchen Bodinski,6,1,2.449
S06E05_SC001,S06E05,6,5,Donna Paulsen,Harvey Specter,6,32,13.856
S06E05_SC001,S06E05,6,5,Donna Paulsen,Jessica Pearson,6,5,5.477
S06E05_SC001,S06E05,6,5,Donna Paulsen,Leonard Bailey,6,6,6.0
S06E05_SC001,S06E05,6,5,Donna Paulsen,Louis Litt,6,15,9.487
S06E05_SC001,S06E05,6,5,Donna Paulsen,Mike Ross,6,25,12.247
S06E05_SC001,S06E05,6,5,Donna Paulsen,Rachel Zane,6,16,9.798
S06E05_SC001,S06E05,6,5,Donna Paulsen,Sean Cahill,6,8,6.928
S06E05_SC001,S06E05,6,5,Donna Paulsen,Sheila Sazs,6,1,2.449
S06E05_SC001,S06E05,6,5,Donna Paulsen,Stu Buzzini,6,1,2.449
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Harvey Specter,1,32,5.657
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Jessica Pearson,1,5,2.236
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Leonard Bailey,1,6,2.449
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Louis Litt,1,15,3.873
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Mike Ross,1,25,5.0
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Rachel Zane,1,16,4.0
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Sean Cahill,1,8,2.828
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Sheila Sazs,1,1,1.0
S06E05_SC001,S06E05,6,5,Gretchen Bodinski,Stu Buzzini,1,1,1.0
S06E05_SC001,S06E05,6,5,Harvey Specter,Jessica Pearson,32,5,12.649
S06E05_SC001,S06E05,6,5,Harvey Specter,Leonard Bailey,32,6,13.856
S06E05_SC001,S06E05,6,5,Harvey Specter,Louis Litt,32,15,21.909
S06E05_SC001,S06E05,6,5,Harvey Specter,Mike Ross,32,25,28.284
S06E05_SC001,S06E05,6,5,Harvey Specter,Rachel Zane,32,16,22.627
S06E05_SC001,S06E05,6,5,Harvey Specter,Sean Cahill,32,8,16.0
S06E05_SC001,S06E05,6,5,Harvey Specter,Sheila Sazs,32,1,5.657
S06E05_SC001,S06E05,6,5,Harvey Specter,Stu Buzzini,32,1,5.657
S06E05_SC001,S06E05,6,5,Jessica Pearson,Leonard Bailey,5,6,5.477
S06E05_SC001,S06E05,6,5,Jessica Pearson,Louis Litt,5,15,8.66
S06E05_SC001,S06E05,6,5,Jessica Pearson,Mike Ross,5,25,11.18
S06E05_SC001,S06E05,6,5,Jessica Pearson,Rachel Zane,5,16,8.944
S06E05_SC001,S06E05,6,5,Jessica Pearson,Sean Cahill,5,8,6.325
S06E05_SC001,S06E05,6,5,Jessica Pearson,Sheila Sazs,5,1,2.236
S06E05_SC001,S06E05,6,5,Jessica Pearson,Stu Buzzini,5,1,2.236
S06E05_SC001,S06E05,6,5,Leonard Bailey,Louis Litt,6,15,9.487
S06E05_SC001,S06E05,6,5,Leonard Bailey,Mike Ross,6,25,12.247
S06E05_SC001,S06E05,6,5,Leonard Bailey,Rachel Zane,6,16,9.798
S06E05_SC001,S06E05,6,5,Leonard Bailey,Sean Cahill,6,8,6.928
S06E05_SC001,S06E05,6,5,Leonard Bailey,Sheila Sazs,6,1,2.449
S06E05_SC001,S06E05,6,5,Leonard Bailey,Stu Buzzini,6,1,2.449
S06E05_SC001,S06E05,6,5,Louis Litt,Mike Ross,15,25,19.365
S06E05_SC001,S06E05,6,5,Louis Litt,Rachel Zane,15,16,15.492
S06E05_SC001,S06E05,6,5,Louis Litt,Sean Cahill,15,8,10.954
S06E05_SC001,S06E05,6,5,Louis Litt,Sheila Sazs,15,1,3.873
S06E05_SC001,S06E05,6,5,Louis Litt,Stu Buzzini,15,1,3.873
S06E05_SC001,S06E05,6,5,Mike Ross,Rachel Zane,25,16,20.0
S06E05_SC001,S06E05,6,5,Mike Ross,Sean Cahill,25,8,14.142
S06E05_SC001,S06E05,6,5,Mike Ross,Sheila Sazs,25,1,5.0
S06E05_SC001,S06E05,6,5,Mike Ross,Stu Buzzini,25,1,5.0
S06E05_SC001,S06E05,6,5,Rachel Zane,Sean Cahill,16,8,11.314
S06E05_SC001,S06E05,6,5,Rachel Zane,Sheila Sazs,16,1,4.0
S06E05_SC001,S06E05,6,5,Rachel Zane,Stu Buzzini,16,1,4.0
S06E05_SC001,S06E05,6,5,Sean Cahill,Sheila Sazs,8,1,2.828
S06E05_SC001,S06E05,6,5,Sean Cahill,Stu Buzzini,8,1,2.828
S06E05_SC001,S06E05,6,5,Sheila Sazs,Stu Buzzini,1,1,1.0
S06E06_SC001,S06E06,6,6,Donna Paulsen,Harvey Specter,5,14,8.367
S06E06_SC001,S06E06,6,6,Donna Paulsen,Jessica Pearson,5,3,3.873
S06E06_SC001,S06E06,6,6,Donna Paulsen,Leonard Bailey,5,8,6.325
S06E06_SC001,S06E06,6,6,Donna Paulsen,Louis Litt,5,11,7.416
S06E06_SC001,S06E06,6,6,Donna Paulsen,Mike Ross,5,18,9.487
S06E06_SC001,S06E06,6,6,Donna Paulsen,Rachel Zane,5,9,6.708
S06E06_SC001,S06E06,6,6,Donna Paulsen,Sean Cahill,5,17,9.22
S06E06_SC001,S06E06,6,6,Harvey Specter,Jessica Pearson,14,3,6.481
S06E06_SC001,S06E06,6,6,Harvey Specter,Leonard Bailey,14,8,10.583
S06E06_SC001,S06E06,6,6,Harvey Specter,Louis Litt,14,11,12.41
S06E06_SC001,S06E06,6,6,Harvey Specter,Mike Ross,14,18,15.875
S06E06_SC001,S06E06,6,6,Harvey Specter,Rachel Zane,14,9,11.225
S06E06_SC001,S06E06,6,6,Harvey Specter,Sean Cahill,14,17,15.427
S06E06_SC001,S06E06,6,6,Jessica Pearson,Leonard Bailey,3,8,4.899
S06E06_SC001,S06E06,6,6,Jessica Pearson,Louis Litt,3,11,5.745
S06E06_SC001,S06E06,6,6,Jessica Pearson,Mike Ross,3,18,7.348
S06E06_SC001,S06E06,6,6,Jessica Pearson,Rachel Zane,3,9,5.196
S06E06_SC001,S06E06,6,6,Jessica Pearson,Sean Cahill,3,17,7.141
S06E06_SC001,S06E06,6,6,Leonard Bailey,Louis Litt,8,11,9.381
S06E06_SC001,S06E06,6,6,Leonard Bailey,Mike Ross,8,18,12.0
S06E06_SC001,S06E06,6,6,Leonard Bailey,Rachel Zane,8,9,8.485
S06E06_SC001,S06E06,6,6,Leonard Bailey,Sean Cahill,8,17,11.662
S06E06_SC001,S06E06,6,6,Louis Litt,Mike Ross,11,18,14.071
S06E06_SC001,S06E06,6,6,Louis Litt,Rachel Zane,11,9,9.95
S06E06_SC001,S06E06,6,6,Louis Litt,Sean Cahill,11,17,13.675
S06E06_SC001,S06E06,6,6,Mike Ross,Rachel Zane,18,9,12.728
S06E06_SC001,S06E06,6,6,Mike Ross,Sean Cahill,18,17,17.493
S06E06_SC001,S06E06,6,6,Rachel Zane,Sean Cahill,9,17,12.369
S06E07_SC001,S06E07,6,7,Donna Paulsen,Esther Litt,11,1,3.317
S06E07_SC001,S06E07,6,7,Donna Paulsen,Gretchen Bodinski,11,2,4.69
S06E07_SC001,S06E07,6,7,Donna Paulsen,Harvey Specter,11,29,17.861
S06E07_SC001,S06E07,6,7,Donna Paulsen,Jessica Pearson,11,6,8.124
S06E07_SC001,S06E07,6,7,Donna Paulsen,Leonard Bailey,11,9,9.95
S06E07_SC001,S06E07,6,7,Donna Paulsen,Louis Litt,11,19,14.457
S06E07_SC001,S06E07,6,7,Donna Paulsen,Mike Ross,11,18,14.071
S06E07_SC001,S06E07,6,7,Donna Paulsen,Rachel Zane,11,6,8.124
S06E07_SC001,S06E07,6,7,Donna Paulsen,Sean Cahill,11,10,10.488
S06E07_SC001,S06E07,6,7,Donna Paulsen,Sheila Sazs,11,1,3.317
S06E07_SC001,S06E07,6,7,Donna Paulsen,Stu Buzzini,11,2,4.69
S06E07_SC001,S06E07,6,7,Esther Litt,Gretchen Bodinski,1,2,1.414
S06E07_SC001,S06E07,6,7,Esther Litt,Harvey Specter,1,29,5.385
S06E07_SC001,S06E07,6,7,Esther Litt,Jessica Pearson,1,6,2.449
S06E07_SC001,S06E07,6,7,Esther Litt,Leonard Bailey,1,9,3.0
S06E07_SC001,S06E07,6,7,Esther Litt,Louis Litt,1,19,4.359
S06E07_SC001,S06E07,6,7,Esther Litt,Mike Ross,1,18,4.243
S06E07_SC001,S06E07,6,7,Esther Litt,Rachel Zane,1,6,2.449
S06E07_SC001,S06E07,6,7,Esther Litt,Sean Cahill,1,10,3.162
S06E07_SC001,S06E07,6,7,Esther Litt,Sheila Sazs,1,1,1.0
S06E07_SC001,S06E07,6,7,Esther Litt,Stu Buzzini,1,2,1.414
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Harvey Specter,2,29,7.616
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Jessica Pearson,2,6,3.464
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Leonard Bailey,2,9,4.243
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Louis Litt,2,19,6.164
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Mike Ross,2,18,6.0
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Rachel Zane,2,6,3.464
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Sean Cahill,2,10,4.472
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Sheila Sazs,2,1,1.414
S06E07_SC001,S06E07,6,7,Gretchen Bodinski,Stu Buzzini,2,2,2.0
S06E07_SC001,S06E07,6,7,Harvey Specter,Jessica Pearson,29,6,13.191
S06E07_SC001,S06E07,6,7,Harvey Specter,Leonard Bailey,29,9,16.155
S06E07_SC001,S06E07,6,7,Harvey Specter,Louis Litt,29,19,23.473
S06E07_SC001,S06E07,6,7,Harvey Specter,Mike Ross,29,18,22.847
S06E07_SC001,S06E07,6,7,Harvey Specter,Rachel Zane,29,6,13.191
S06E07_SC001,S06E07,6,7,Harvey Specter,Sean Cahill,29,10,17.029
S06E07_SC001,S06E07,6,7,Harvey Specter,Sheila Sazs,29,1,5.385
S06E07_SC001,S06E07,6,7,Harvey Specter,Stu Buzzini,29,2,7.616
S06E07_SC001,S06E07,6,7,Jessica Pearson,Leonard Bailey,6,9,7.348
S06E07_SC001,S06E07,6,7,Jessica Pearson,Louis Litt,6,19,10.677
S06E07_SC001,S06E07,6,7,Jessica Pearson,Mike Ross,6,18,10.392
S06E07_SC001,S06E07,6,7,Jessica Pearson,Rachel Zane,6,6,6.0
S06E07_SC001,S06E07,6,7,Jessica Pearson,Sean Cahill,6,10,7.746
S06E07_SC001,S06E07,6,7,Jessica Pearson,Sheila Sazs,6,1,2.449
S06E07_SC001,S06E07,6,7,Jessica Pearson,Stu Buzzini,6,2,3.464
S06E07_SC001,S06E07,6,7,Leonard Bailey,Louis Litt,9,19,13.077
S06E07_SC001,S06E07,6,7,Leonard Bailey,Mike Ross,9,18,12.728
S06E07_SC001,S06E07,6,7,Leonard Bailey,Rachel Zane,9,6,7.348
S06E07_SC001,S06E07,6,7,Leonard Bailey,Sean Cahill,9,10,9.487
S06E07_SC001,S06E07,6,7,Leonard Bailey,Sheila Sazs,9,1,3.0
S06E07_SC001,S06E07,6,7,Leonard Bailey,Stu Buzzini,9,2,4.243
S06E07_SC001,S06E07,6,7,Louis Litt,Mike Ross,19,18,18.493
S06E07_SC001,S06E07,6,7,Louis Litt,Rachel Zane,19,6,10.677
S06E07_SC001,S06E07,6,7,Louis Litt,Sean Cahill,19,10,13.784
S06E07_SC001,S06E07,6,7,Louis Litt,Sheila Sazs,19,1,4.359
S06E07_SC001,S06E07,6,7,Louis Litt,Stu Buzzini,19,2,6.164
