episode_id,season,episode_num,character,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,weighted_degree,mention_volume_share,sentiment_control_raw,pagerank_norm,sentiment_control_norm,influence_score,influence_rank
S03E13,3,13,Jessica Pearson,1.0,0.0,0.306681,0.112542,60.368,0.065041,0.19194698492462314,0.37728109911592705,0.0,0.170425,4
S03E13,3,13,Donna Paulsen,1.0,0.0,0.265244,0.09927,51.936,0.04065,0.19194698492462314,0.288040772124899,0.0,0.127411,5
S03E13,3,13,Mike Ross,1.0,0.0,0.265244,0.09927,51.936,0.04065,0.19194698492462314,0.288040772124899,0.0,0.127411,5
S03E13,3,13,Benjamin,1.0,0.0,0.210369,0.082307,41.102,0.02439,0.19194698492462314,0.1739823282770382,0.0,0.07691,7
S03E13,3,13,Rachel Zane,1.0,0.904762,0.124431,0.056432,24.463,0.00813,0.19194698492462314,0.0,0.0,0.002439,8
S03E14,3,14,Louis Litt,1.0,0.0,0.507594,0.179232,158.892,0.327044,0.22887420814479636,0.9999999918202417,0.0,0.498113,1
S03E14,3,14,Harvey Specter,1.0,0.0,0.38537,0.124525,107.153,0.150943,0.22887420814479636,0.5525099543364175,0.0,0.266287,2
S03E14,3,14,Rachel Zane,1.0,0.0,0.34629,0.111521,94.654,0.113208,0.22887420814479636,0.44614037736382434,0.0,0.212419,3
S03E14,3,14,Sheila Sazs,1.0,0.0,0.34629,0.111521,94.654,0.081761,0.22887420814479636,0.44614037736382434,0.0,0.202984,4
S03E14,3,14,Jessica Pearson,1.0,0.0,0.308599,0.099836,83.365,0.100629,0.22887420814479636,0.3505599015929269,0.0,0.170413,5
S03E14,3,14,Mike Ross,1.0,0.0,0.293792,0.095417,79.082,0.075472,0.22887420814479636,0.31441354965184043,0.0,0.148407,6
S03E14,3,14,Donna Paulsen,1.0,0.0,0.277528,0.090654,74.458,0.081761,0.22887420814479636,0.27545336085451183,0.0,0.13471,7
S03E14,3,14,Dana Scott,1.0,0.0,0.216189,0.073335,57.576,0.037736,0.22887420814479636,0.1337881268043473,0.0,0.064836,8
S03E14,3,14,Norma,1.0,0.277778,0.156041,0.056979,41.541,0.018868,0.22887420814479636,0.0,0.0,0.00566,9
S03E14,3,14,Daniel Hardman,1.0,0.277778,0.156041,0.056979,41.541,0.012579,0.22887420814479636,0.0,0.0,0.003774,10
S03E15,3,15,Louis Litt,1.0,0.0,0.464693,0.151512,128.507,0.281818,0.1798612303290415,0.9999999906915266,0.0,0.484545,1
S03E15,3,15,Mike Ross,1.0,0.0,0.389138,0.12125,100.908,0.163636,0.1798612303290415,0.7183069681528547,0.0,0.336414,2
S03E15,3,15,Harvey Specter,1.0,0.0,0.369882,0.114724,94.904,0.145455,0.1798612303290415,0.6575598706349322,0.0,0.30666,3
S03E15,3,15,Jessica Pearson,1.0,0.0,0.321264,0.099444,80.782,0.090909,0.1798612303290415,0.5153263968264957,0.0,0.233403,4
S03E15,3,15,Dana Scott,1.0,0.0,0.30625,0.094988,76.647,0.081818,0.1798612303290415,0.4738478392813129,0.0,0.214085,5
S03E15,3,15,Katrina Bennett,1.0,0.0,0.30625,0.094988,76.647,0.081818,0.1798612303290415,0.4738478392813129,0.0,0.214085,5
S03E15,3,15,Donna Paulsen,1.0,0.0,0.271237,0.08495,67.307,0.063636,0.1798612303290415,0.3804093831236502,0.0,0.171255,7
S03E15,3,15,Sheila Sazs,1.0,0.0,0.226605,0.072694,55.855,0.036364,0.1798612303290415,0.2663247329275639,0.0,0.117439,8
S03E15,3,15,Rachel Zane,1.0,0.0,0.19855,0.065209,48.836,0.027273,0.1798612303290415,0.19665080940294702,0.0,0.086842,9
S03E15,3,15,Harold Gunderson,1.0,0.0,0.164041,0.056158,40.324,0.018182,0.1798612303290415,0.11239981650764863,0.0,0.050415,10
S03E15,3,15,Daniel Hardman,1.0,0.844444,0.11739,0.044083,28.927,0.009091,0.1798612303290415,0.0,0.0,0.002727,11
S03E16,3,16,Harvey Specter,1.0,0.0,0.467721,0.165508,210.737,0.247899,0.19883039370078742,0.9999999905728858,0.0,0.47437,1
S03E16,3,16,Harold Gunderson,1.0,0.0,0.441555,0.153512,194.222,0.214286,0.19883039370078742,0.8869123289034163,0.0,0.419051,2
S03E16,3,16,Mike Ross,1.0,0.0,0.431033,0.149064,188.073,0.222689,0.19883039370078742,0.8449805250433128,0.0,0.404799,3
S03E16,3,16,Louis Litt,1.0,0.0,0.321742,0.109895,133.382,0.088235,0.19883039370078742,0.4757298898372892,0.0,0.216762,4
S03E16,3,16,Dana Scott,1.0,0.0,0.321742,0.109895,133.382,0.071429,0.19883039370078742,0.4757298898372892,0.0,0.211721,5
S03E16,3,16,Donna Paulsen,1.0,0.0,0.263831,0.091995,108.097,0.067227,0.19883039370078742,0.30698454606573955,0.0,0.142962,6
S03E16,3,16,Rachel Zane,1.0,0.0,0.238944,0.084619,97.629,0.042017,0.19883039370078742,0.23745015189484858,0.0,0.107585,7
S03E16,3,16,Jessica Pearson,1.0,0.0,0.209565,0.07608,85.477,0.033613,0.19883039370078742,0.15695202393589539,0.0,0.072865,8
S03E16,3,16,Daniel Hardman,1.0,0.75,0.151069,0.059431,61.684,0.012605,0.19883039370078742,0.0,0.0,0.003781,9
S04E01,4,1,Harvey Specter,1.0,0.0,0.516492,0.200444,112.383,0.330579,0.18217641921397382,0.9999999930408157,0.0,0.499174,1
S04E01,4,1,Mike Ross,1.0,0.0,0.499408,0.190044,106.192,0.247934,0.18217641921397382,0.9276244759551516,0.0,0.44543,2
S04E01,4,1,Louis Litt,1.0,0.0,0.342567,0.1244,66.314,0.115702,0.18217641921397382,0.4707957794579088,0.0,0.223029,3
S04E01,4,1,Donna Paulsen,1.0,0.0,0.342567,0.1244,66.314,0.099174,0.18217641921397382,0.4707957794579088,0.0,0.218071,4
S04E01,4,1,Jessica Pearson,1.0,0.0,0.326754,0.11904,63.006,0.090909,0.18217641921397382,0.4334945514214513,0.0,0.200671,5
S04E01,4,1,Rachel Zane,1.0,0.0,0.309269,0.113241,59.42,0.07438,0.18217641921397382,0.39313824146185844,0.0,0.179569,6
S04E01,4,1,Katrina Bennett,1.0,0.0,0.175713,0.071682,33.503,0.016529,0.18217641921397382,0.10392149967694418,0.0,0.046527,7
S04E01,4,1,Daniel Hardman,1.0,0.809524,0.125831,0.056749,24.105,0.024793,0.18217641921397382,0.0,0.0,0.007438,8
S04E02,4,2,Louis Litt,1.0,0.0,0.491924,0.206896,95.603,0.273585,0.18805491329479768,0.9999999862705258,0.0,0.482075,1
S04E02,4,2,Harvey Specter,1.0,0.0,0.478491,0.199387,91.794,0.264151,0.18805491329479768,0.8969053641481499,0.0,0.438007,2
S04E02,4,2,Jessica Pearson,1.0,0.0,0.391035,0.159318,71.221,0.141509,0.18805491329479768,0.3467790605362859,0.0,0.181164,3
S04E02,4,2,Rachel Zane,1.0,0.0,0.367872,0.15017,66.472,0.132075,0.18805491329479768,0.22118183012271622,0.0,0.128095,4
S04E02,4,2,Mike Ross,1.0,0.0,0.367872,0.15017,66.472,0.113208,0.18805491329479768,0.22118183012271622,0.0,0.122435,5
S04E02,4,2,Donna Paulsen,1.0,0.0,0.324791,0.13406,58.068,0.075472,0.18805491329479768,0.0,0.0,0.022642,6
S04E03,4,3,Mike Ross,1.0,0.0,0.486937,0.194457,84.128,0.282353,0.20185659777424486,0.9999999923130732,0.0,0.484706,1
S04E03,4,3,Louis Litt,1.0,0.0,0.48162,0.19157,82.773,0.258824,0.20185659777424486,0.9778078346864285,0.0,0.46877,2
S04E03,4,3,Jessica Pearson,1.0,0.0,0.422414,0.163685,69.58,0.164706,0.20185659777424486,0.7634578813026429,0.0,0.354795,3
S04E03,4,3,Harvey Specter,1.0,0.0,0.401053,0.154886,65.38,0.141176,0.20185659777424486,0.6958206125264575,0.0,0.320681,4
S04E03,4,3,Donna Paulsen,1.0,0.0,0.327166,0.127278,52.1,0.094118,0.20185659777424486,0.48359993786195865,0.0,0.221675,5
S04E03,4,3,Rachel Zane,1.0,0.0,0.257849,0.103758,40.676,0.047059,0.20185659777424486,0.302803419892203,0.0,0.135239,6
S04E03,4,3,Daniel Hardman,1.0,1.0,0.134661,0.064366,21.338,0.011765,0.20185659777424486,0.0,0.0,0.003529,7
S04E04,4,4,Harvey Specter,1.0,0.0,0.472205,0.160037,148.068,0.268116,0.21775014792899405,0.9999999895136429,0.0,0.480435,1
S04E04,4,4,Mike Ross,1.0,0.0,0.426641,0.140033,128.164,0.210145,0.21775014792899405,0.7902309012999841,0.0,0.379136,2
S04E04,4,4,Louis Litt,1.0,0.0,0.426641,0.140033,128.164,0.202899,0.21775014792899405,0.7902309012999841,0.0,0.376962,3
S04E04,4,4,Sheila Sazs,1.0,0.0,0.327358,0.105678,93.54,0.101449,0.21775014792899405,0.4299721017808759,0.0,0.202424,4
S04E04,4,4,Rachel Zane,1.0,0.0,0.253328,0.083771,71.208,0.043478,0.21775014792899405,0.20024747593121497,0.0,0.093142,5
S04E04,4,4,Sean Cahill,1.0,0.0,0.253328,0.083771,71.208,0.043478,0.21775014792899405,0.20024747593121497,0.0,0.093142,5
S04E04,4,4,Charles Forstman,1.0,0.0,0.233488,0.078182,65.481,0.043478,0.21775014792899405,0.1416392258799184,0.0,0.069699,7
S04E04,4,4,Donna Paulsen,1.0,0.0,0.210874,0.071909,59.04,0.036232,0.21775014792899405,0.07585830754537128,0.0,0.041213,8
S04E04,4,4,Jessica Pearson,1.0,0.0,0.210874,0.071909,59.04,0.028986,0.21775014792899405,0.07585830754537128,0.0,0.039039,9
S04E04,4,4,Brian Altman,1.0,0.166667,0.18442,0.064675,51.594,0.021739,0.21775014792899405,0.0,0.0,0.006522,10
S04E05,4,5,Harvey Specter,1.0,0.0,0.440971,0.148409,137.065,0.234848,0.19629194029850747,0.999999990401413,0.0,0.470454,1
S04E05,4,5,Mike Ross,1.0,0.0,0.431075,0.144219,132.871,0.204545,0.19629194029850747,0.9597819108888108,0.0,0.445276,2
S04E05,4,5,Louis Litt,1.0,0.0,0.371453,0.121808,110.297,0.136364,0.19629194029850747,0.7446679777248663,0.0,0.338776,3
S04E05,4,5,Rachel Zane,1.0,0.0,0.35352,0.115735,104.14,0.106061,0.19629194029850747,0.6863757588990828,0.0,0.306369,4
S04E05,4,5,Donna Paulsen,1.0,0.0,0.309574,0.101693,89.847,0.090909,0.19629194029850747,0.5515924003033883,0.0,0.24791,5
S04E05,4,5,Jessica Pearson,1.0,0.0,0.296364,0.097656,85.723,0.075758,0.19629194029850747,0.5128429046011508,0.0,0.227865,6
S04E05,4,5,Sean Cahill,1.0,0.0,0.281985,0.093339,81.306,0.075758,0.19629194029850747,0.47140580454007597,0.0,0.21129,7
S04E05,4,5,Charles Forstman,1.0,0.0,0.266222,0.088687,76.538,0.060606,0.19629194029850747,0.4267531778353921,0.0,0.188883,8
S04E05,4,5,Esther Litt,1.0,0.388889,0.106558,0.044227,30.574,0.007576,0.19629194029850747,0.0,0.0,0.002273,9
S04E05,4,5,Sheila Sazs,1.0,0.388889,0.106558,0.044227,30.574,0.007576,0.19629194029850747,0.0,0.0,0.002273,9
S04E06,4,6,Harvey Specter,1.0,0.0,0.472251,0.168771,178.137,0.268041,0.20784366666666665,0.9999999919714183,0.0,0.480412,1
S04E06,4,6,Mike Ross,1.0,0.0,0.43839,0.152976,160.151,0.221649,0.20784366666666665,0.8731885442319574,0.0,0.41577,2
S04E06,4,6,Charles Forstman,1.0,0.0,0.360874,0.123412,126.113,0.113402,0.20784366666666665,0.6358315552500376,0.0,0.288353,3
S04E06,4,6,Rachel Zane,1.0,0.0,0.336466,0.11518,116.557,0.113402,0.20784366666666665,0.5697402708061478,0.0,0.261917,4
S04E06,4,6,Louis Litt,1.0,0.0,0.336466,0.11518,116.557,0.108247,0.20784366666666665,0.5697402708061478,0.0,0.26037,5
S04E06,4,6,Jessica Pearson,1.0,0.0,0.317757,0.109095,109.473,0.072165,0.20784366666666665,0.5208863512433354,0.0,0.230004,6
S04E06,4,6,Donna Paulsen,1.0,0.0,0.272254,0.094918,92.903,0.06701,0.20784366666666665,0.40706514867275384,0.0,0.182929,7
S04E06,4,6,Sean Cahill,1.0,0.0,0.209147,0.07625,70.954,0.025773,0.20784366666666665,0.25718758574776135,0.0,0.110607,8
S04E06,4,6,Sheila Sazs,1.0,1.0,0.096491,0.044216,32.968,0.010309,0.20784366666666665,0.0,0.0,0.003093,9
S04E07,4,7,Mike Ross,1.0,0.0,0.471888,0.169201,169.304,0.252809,0.21435964630225077,0.9999999919507386,0.0,0.475843,1
S04E07,4,7,Louis Litt,1.0,0.0,0.416842,0.144645,142.746,0.168539,0.21435964630225077,0.8023423286324922,0.0,0.371499,2
S04E07,4,7,Harvey Specter,1.0,0.0,0.394214,0.135912,133.224,0.179775,0.21435964630225077,0.7320481286912053,0.0,0.346752,3
S04E07,4,7,Rachel Zane,1.0,0.0,0.381224,0.131135,128.0,0.134831,0.21435964630225077,0.6935968069095119,0.0,0.317888,4
S04E07,4,7,Jessica Pearson,1.0,0.0,0.333199,0.114593,109.826,0.117978,0.21435964630225077,0.5604459245748306,0.0,0.259572,5
S04E07,4,7,Charles Forstman,1.0,0.0,0.302095,0.104575,98.76,0.067416,0.21435964630225077,0.4798084237146665,0.0,0.212148,6
S04E07,4,7,Sheila Sazs,1.0,0.0,0.231941,0.083247,75.063,0.033708,0.21435964630225077,0.30813377624555266,0.0,0.133366,7
S04E07,4,7,Donna Paulsen,1.0,0.0,0.192425,0.071726,62.188,0.039326,0.21435964630225077,0.21539823547793913,0.0,0.097957,8
S04E07,4,7,Esther Litt,1.0,1.0,0.098591,0.044966,32.094,0.005618,0.21435964630225077,0.0,0.0,0.001685,9
S04E08,4,8,Harvey Specter,1.0,0.0,0.451075,0.147997,190.136,0.226087,0.20876569468267583,0.9999999908589816,0.0,0.467826,1
S04E08,4,8,Louis Litt,1.0,0.0,0.420422,0.135371,172.704,0.195652,0.20876569468267583,0.8845854924304553,0.0,0.41253,2
S04E08,4,8,Mike Ross,1.0,0.0,0.420422,0.135371,172.704,0.191304,0.20876569468267583,0.8845854924304553,0.0,0.411225,3
S04E08,4,8,Sean Cahill,1.0,0.0,0.365661,0.11582,145.507,0.130435,0.20876569468267583,0.7058694415215278,0.0,0.321478,4
S04E08,4,8,Charles Forstman,1.0,0.0,0.327347,0.10356,128.334,0.121739,0.20876569468267583,0.5938005558305935,0.0,0.274042,5
S04E08,4,8,Rachel Zane,1.0,0.0,0.276601,0.088436,107.031,0.043478,0.20876569468267583,0.45555179341707913,0.0,0.195264,6
S04E08,4,8,Katrina Bennett,1.0,0.0,0.202656,0.067789,77.754,0.021739,0.20876569468267583,0.26681718633219204,0.0,0.113249,7
S04E08,4,8,Donna Paulsen,1.0,0.0,0.182581,0.062358,70.017,0.017391,0.20876569468267583,0.2171723153544218,0.0,0.092086,8
S04E08,4,8,Jessica Pearson,1.0,0.0,0.15928,0.056111,61.101,0.026087,0.20876569468267583,0.1600683733551343,0.0,0.071853,9
S04E08,4,8,Sheila Sazs,1.0,0.0,0.131013,0.048588,50.338,0.021739,0.20876569468267583,0.09130049186631722,0.0,0.043042,10
S04E08,4,8,Norma,1.0,0.866667,0.09333,0.0386,36.009,0.004348,0.20876569468267583,0.0,0.0,0.001304,11
S04E09,4,9,Harvey Specter,1.0,0.0,0.436737,0.147932,190.178,0.236842,0.23340562180579214,0.9999999907398834,0.0,0.471053,1
S04E09,4,9,Louis Litt,1.0,0.0,0.436737,0.147932,190.178,0.210526,0.23340562180579214,0.9999999907398834,0.0,0.463158,2
S04E09,4,9,Jessica Pearson,1.0,0.0,0.384289,0.127612,161.739,0.135965,0.23340562180579214,0.8118344215961253,0.0,0.365523,3
S04E09,4,9,Charles Forstman,1.0,0.0,0.384289,0.127612,161.739,0.131579,0.23340562180579214,0.8118344215961253,0.0,0.364207,4
S04E09,4,9,Sean Cahill,1.0,0.0,0.366959,0.121531,153.177,0.127193,0.23340562180579214,0.7555236526018737,0.0,0.340367,5
S04E09,4,9,Mike Ross,1.0,0.0,0.29812,0.099279,121.66,0.087719,0.23340562180579214,0.549467538202912,0.0,0.246103,6
S04E09,4,9,Donna Paulsen,1.0,0.0,0.194726,0.069118,78.512,0.030702,0.23340562180579214,0.2701731616800337,0.0,0.11728,7
S04E09,4,9,Rachel Zane,1.0,0.0,0.194726,0.069118,78.512,0.026316,0.23340562180579214,0.2701731616800337,0.0,0.115964,8
S04E09,4,9,Daniel Hardman,1.0,0.0,0.125663,0.049924,50.818,0.008772,0.23340562180579214,0.09243448381855283,0.0,0.039605,9
S04E09,4,9,Katrina Bennett,1.0,0.944444,0.089465,0.039942,36.348,0.004386,0.23340562180579214,0.0,0.0,0.001316,10
S04E10,4,10,Louis Litt,1.0,0.0,0.506367,0.176586,230.002,0.31982,0.20295744089012518,0.9999999927481581,0.0,0.495946,1
S04E10,4,10,Harvey Specter,1.0,0.0,0.419436,0.135917,174.076,0.193694,0.20295744089012518,0.7050748338960171,0.0,0.340138,2
S04E10,4,10,Jessica Pearson,1.0,0.0,0.399819,0.128668,163.985,0.162162,0.20295744089012518,0.6525062318522203,0.0,0.309651,3
S04E10,4,10,Mike Ross,1.0,0.0,0.388786,0.124761,158.531,0.126126,0.20295744089012518,0.624173285489258,0.0,0.287507,4
S04E10,4,10,Sheila Sazs,1.0,0.0,0.296457,0.095265,117.069,0.076577,0.20295744089012518,0.4102729563564356,0.0,0.187082,5
S04E10,4,10,Robert Zane,1.0,0.0,0.234065,0.077299,91.578,0.040541,0.20295744089012518,0.2799863645066836,0.0,0.124157,6
S04E10,4,10,Donna Paulsen,1.0,0.0,0.218175,0.072867,85.266,0.040541,0.20295744089012518,0.24784620113820416,0.0,0.111301,7
S04E10,4,10,Katrina Bennett,1.0,0.0,0.180594,0.062542,70.518,0.022523,0.20295744089012518,0.17297093336303496,0.0,0.075945,8
S04E10,4,10,Rachel Zane,1.0,0.0,0.129484,0.048716,50.692,0.009009,0.20295744089012518,0.07270696704250329,0.0,0.031785,9
S04E10,4,10,Charles Forstman,1.0,0.366667,0.092203,0.03869,36.259,0.004505,0.20295744089012518,0.0,0.0,0.001352,10
S04E10,4,10,Kyle Durant,1.0,0.366667,0.092203,0.03869,36.259,0.004505,0.20295744089012518,0.0,0.0,0.001352,10
S04E11,4,11,Louis Litt,1.0,0.0,0.515605,0.16915,262.666,0.391304,0.20822626404494382,0.9999999925779134,0.0,0.517391,1
S04E11,4,11,Jessica Pearson,1.0,0.0,0.377113,0.109976,166.082,0.144928,0.20822626404494382,0.5608054406804166,0.0,0.267801,2
S04E11,4,11,Harvey Specter,1.0,0.0,0.377113,0.109976,166.082,0.130435,0.20822626404494382,0.5608054406804166,0.0,0.263453,3
S04E11,4,11,Mike Ross,1.0,0.0,0.342132,0.099283,148.333,0.091787,0.20822626404494382,0.4814410687697812,0.0,0.220113,4
S04E11,4,11,Rachel Zane,1.0,0.0,0.262402,0.077118,111.297,0.05314,0.20822626404494382,0.3169305194946263,0.0,0.142714,5
S04E11,4,11,Robert Zane,1.0,0.0,0.249079,0.073617,105.417,0.05314,0.20822626404494382,0.29094579434180345,0.0,0.13232,6
S04E11,4,11,Donna Paulsen,1.0,0.0,0.249079,0.073617,105.417,0.043478,0.20822626404494382,0.29094579434180345,0.0,0.129422,7
S04E11,4,11,Dana Scott,1.0,0.0,0.218686,0.065775,92.222,0.028986,0.20822626404494382,0.23274179130026207,0.0,0.101793,8
S04E11,4,11,Katrina Bennett,1.0,0.0,0.181055,0.056281,76.198,0.024155,0.20822626404494382,0.16227650121145892,0.0,0.072157,9
S04E11,4,11,Norma,1.0,0.0,0.129842,0.043597,54.709,0.014493,0.20822626404494382,0.0681347548994325,0.0,0.031602,10
S04E11,4,11,Charles Forstman,1.0,0.0,0.129842,0.043597,54.709,0.009662,0.20822626404494382,0.0681347548994325,0.0,0.030153,11
S04E11,4,11,Daniel Hardman,1.0,0.0,0.129842,0.043597,54.709,0.009662,0.20822626404494382,0.0681347548994325,0.0,0.030153,11
S04E11,4,11,Sheila Sazs,1.0,0.727273,0.092469,0.034417,39.099,0.004831,0.20822626404494382,0.0,0.0,0.001449,13
S04E12,4,12,Louis Litt,1.0,0.0,0.535525,0.211705,104.252,0.364486,0.21945967016491752,0.9999999934368561,0.0,0.509346,1
S04E12,4,12,Harvey Specter,1.0,0.0,0.496379,0.186823,91.311,0.271028,0.21945967016491752,0.8366958452890024,0.0,0.415987,2
S04E12,4,12,Jessica Pearson,1.0,0.0,0.377792,0.136213,64.433,0.140187,0.21945967016491752,0.5045351291985408,0.0,0.24387,3
S04E12,4,12,Mike Ross,1.0,0.0,0.34678,0.125334,58.575,0.084112,0.21945967016491752,0.4331346859986172,0.0,0.198487,4
S04E12,4,12,Daniel Hardman,1.0,0.0,0.2588,0.096767,43.076,0.046729,0.21945967016491752,0.24564535233815057,0.0,0.112277,5
S04E12,4,12,Rachel Zane,1.0,0.0,0.2588,0.096767,43.076,0.046729,0.21945967016491752,0.24564535233815057,0.0,0.112277,5
S04E12,4,12,Donna Paulsen,1.0,0.0,0.227277,0.087052,37.769,0.028037,0.21945967016491752,0.18188440871398864,0.0,0.081165,7
S04E12,4,12,Katrina Bennett,1.0,0.880952,0.135012,0.059339,22.538,0.018692,0.21945967016491752,0.0,0.0,0.005608,8
S04E13,4,13,Louis Litt,1.0,0.0,0.486501,0.166542,149.844,0.318841,0.20635255878284925,0.9999999918691255,0.0,0.495652,1
S04E13,4,13,Harvey Specter,1.0,0.0,0.436499,0.143358,127.741,0.195652,0.20635255878284925,0.8114937976754335,0.0,0.383293,2
S04E13,4,13,Mike Ross,1.0,0.0,0.397678,0.128474,113.411,0.144928,0.20635255878284925,0.6904738617550179,0.0,0.319668,3
S04E13,4,13,Donna Paulsen,1.0,0.0,0.353271,0.113274,98.678,0.123188,0.20635255878284925,0.5668845694955235,0.0,0.26371,4
S04E13,4,13,Daniel Hardman,1.0,0.0,0.318496,0.102266,87.948,0.07971,0.20635255878284925,0.477379903101279,0.0,0.214865,5
S04E13,4,13,Trevor Evans,1.0,0.0,0.290279,0.093742,79.608,0.065217,0.20635255878284925,0.40807232894207307,0.0,0.182794,6
S04E13,4,13,Jessica Pearson,1.0,0.0,0.23621,0.078128,64.26,0.036232,0.20635255878284925,0.28111685464340547,0.0,0.123316,7
S04E13,4,13,Katrina Bennett,1.0,0.116667,0.109932,0.043554,29.974,0.014493,0.20635255878284925,0.0,0.0,0.004348,8
S04E13,4,13,Esther Litt,1.0,0.116667,0.109932,0.043554,29.974,0.007246,0.20635255878284925,0.0,0.0,0.002174,9
S04E13,4,13,Rachel Zane,1.0,0.116667,0.109932,0.043554,29.974,0.007246,0.20635255878284925,0.0,0.0,0.002174,9
S04E13,4,13,Robert Zane,1.0,0.116667,0.109932,0.043554,29.974,0.007246,0.20635255878284925,0.0,0.0,0.002174,9
S04E14,4,14,Harvey Specter,1.0,0.0,0.445245,0.156595,115.811,0.233083,0.22118058419243988,0.9999999906766862,0.0,0.469925,1
S04E14,4,14,Louis Litt,1.0,0.0,0.445245,0.156595,115.811,0.195489,0.22118058419243988,0.9999999906766862,0.0,0.458647,2
S04E14,4,14,Mike Ross,1.0,0.0,0.407103,0.140833,103.08,0.180451,0.22118058419243988,0.8530459186909516,0.0,0.395354,3
S04E14,4,14,Jessica Pearson,1.0,0.0,0.391092,0.134767,98.155,0.150376,0.22118058419243988,0.7964906972301301,0.0,0.363709,4
S04E14,4,14,Donna Paulsen,1.0,0.0,0.3404,0.116996,83.652,0.120301,0.22118058419243988,0.6308060878367479,0.0,0.288413,5
S04E14,4,14,Rachel Zane,1.0,0.0,0.264557,0.093001,63.905,0.045113,0.22118058419243988,0.4070931734034461,0.0,0.176371,6
S04E14,4,14,Dana Scott,1.0,0.0,0.220627,0.079933,53.078,0.045113,0.22118058419243988,0.28525610877271523,0.0,0.127636,7
S04E14,4,14,Daniel Hardman,1.0,0.0,0.193133,0.07194,46.431,0.022556,0.22118058419243988,0.21073486163517072,0.0,0.091061,8
S04E14,4,14,Norma,1.0,0.964286,0.113968,0.049337,27.539,0.007519,0.22118058419243988,0.0,0.0,0.002256,9
S04E15,4,15,Harvey Specter,1.0,0.0,0.507097,0.205469,103.073,0.309091,0.23705765230312037,0.9999999930469609,0.0,0.492727,1
S04E15,4,15,Donna Paulsen,1.0,0.0,0.503461,0.203276,101.893,0.281818,0.23705765230312037,0.984751978245665,0.0,0.478446,2
S04E15,4,15,Louis Litt,1.0,0.0,0.413299,0.159932,78.262,0.163636,0.23705765230312037,0.6833794504082862,0.0,0.322443,3
S04E15,4,15,Jessica Pearson,1.0,0.0,0.356588,0.13805,66.148,0.1,0.23705765230312037,0.5312330482733305,0.0,0.242493,4
S04E15,4,15,Mike Ross,1.0,0.0,0.342169,0.132827,63.241,0.090909,0.23705765230312037,0.4949173249230484,0.0,0.22524,5
S04E15,4,15,Norma,1.0,0.0,0.241989,0.098799,44.161,0.045455,0.23705765230312037,0.25831930957489596,0.0,0.116964,6
S04E15,4,15,Rachel Zane,1.0,1.0,0.125578,0.061647,23.08,0.009091,0.23705765230312037,0.0,0.0,0.002727,7
S04E16,4,16,Harvey Specter,1.0,0.0,0.477488,0.171146,145.412,0.282209,0.2250455064194009,0.9999999919233038,0.0,0.484663,1
S04E16,4,16,Charles Forstman,1.0,0.0,0.450099,0.157965,133.365,0.220859,0.2250455064194009,0.893541058745519,0.0,0.423674,2
S04E16,4,16,Louis Litt,1.0,0.0,0.38317,0.131284,108.735,0.134969,0.2250455064194009,0.6780467262884615,0.0,0.311709,3
S04E16,4,16,Donna Paulsen,1.0,0.0,0.366086,0.125234,103.107,0.116564,0.2250455064194009,0.6291827140188615,0.0,0.286642,4
S04E16,4,16,Sean Cahill,1.0,0.0,0.298916,0.103188,82.486,0.08589,0.2250455064194009,0.45112386864768755,0.0,0.206217,5
S04E16,4,16,Norma,1.0,0.0,0.268462,0.093834,73.683,0.07362,0.2250455064194009,0.37557445199151585,0.0,0.172316,6
S04E16,4,16,Rachel Zane,1.0,0.0,0.268462,0.093834,73.683,0.055215,0.2250455064194009,0.37557445199151585,0.0,0.166794,7
S04E16,4,16,Mike Ross,1.0,0.0,0.208689,0.076182,56.99,0.02454,0.2250455064194009,0.23300460991168448,0.0,0.100564,8
S04E16,4,16,Jessica Pearson,1.0,1.0,0.107388,0.047333,29.495,0.006135,0.2250455064194009,0.0,0.0,0.00184,9
S05E01,5,1,Harvey Specter,1.0,0.0,0.488967,0.172947,170.34,0.291457,0.2342560553633218,0.9999999922573053,0.0,0.487437,1
S05E01,5,1,Donna Paulsen,1.0,0.0,0.488967,0.172947,170.34,0.286432,0.2342560553633218,0.9999999922573053,0.0,0.48593,2
S05E01,5,1,Louis Litt,1.0,0.0,0.442005,0.151103,147.444,0.20603,0.2342560553633218,0.8308685690658549,0.0,0.394156,3
S05E01,5,1,Rachel Zane,1.0,0.0,0.33182,0.111337,105.135,0.070352,0.2342560553633218,0.5229725713259167,0.0,0.230295,4
S05E01,5,1,Mike Ross,1.0,0.0,0.297795,0.10062,93.611,0.060302,0.2342560553633218,0.43999411214523665,0.0,0.194088,5
S05E01,5,1,Norma,1.0,0.0,0.219067,0.077197,68.264,0.030151,0.2342560553633218,0.2586369740105845,0.0,0.1125,6
S05E01,5,1,Jessica Pearson,1.0,0.0,0.197533,0.071006,61.53,0.030151,0.2342560553633218,0.2107019510762195,0.0,0.093326,7
S05E01,5,1,Jack Soloff,1.0,0.0,0.141986,0.055258,44.336,0.01005,0.2342560553633218,0.0887699948219181,0.0,0.038523,8
S05E01,5,1,Dana Scott,1.0,0.347222,0.101236,0.043793,31.765,0.01005,0.2342560553633218,0.0,0.0,0.003015,9
