episode_id,season,episode_num,character,degree_centrality_x,betweenness_centrality_x,eigenvector_centrality_x,pagerank,weighted_degree_x,mention_volume_share,sentiment_control_raw,pagerank_norm,sentiment_control_norm,influence_score,influence_rank,degree_centrality_y,betweenness_centrality_y,eigenvector_centrality_y,weighted_degree_y,episode_idx,is_season_finale,is_season_premiere,season_progress,influence_score_lag1,influence_score_lag2,influence_score_lag3,pagerank_lag1,pagerank_lag2,pagerank_lag3,mention_volume_share_lag1,mention_volume_share_lag2,mention_volume_share_lag3,influence_momentum,pagerank_momentum,rank_momentum,dominance_streak,avg_sentiment,pct_positive,pct_negative,pct_commanding,pct_defensive,pct_manipulative,pct_assertive,legal_density,avg_word_count,avg_flesch,pct_anger,pct_fear,pct_joy,pct_sadness,next_episode_id,next_dominant,is_next_dominant
S09E09,9,9,Jessica Pearson,1.0,0.212121,0.077771,0.031413,45.145,0.003086,0.2560264367816091,0.0,0.0,0.000926,12,1.0,0.212121,0.077771,45.145,132,0,0,0.9,0.001604,0.045778,0.034563,0.033417,0.039881,0.037663,0.005348,0.014634,0.010753,-0.000678,-0.002003999999999999,1.0,0,0.04009,0.341954,0.238506,0.010057,0.03592,0.005747,0.005747,0.030172,11.047414,92.116782,0.028736,0.001437,0.04023,0.04023,S09E10,Harvey Specter,0
S09E10,9,10,Jessica Pearson,1.0,0.403846,0.075509,0.028951,48.836,0.009494,0.2266391420911528,0.0,0.0,0.002848,13,1.0,0.403846,0.075509,48.836,133,1,0,1.0,0.000926,0.001604,0.045778,0.031413,0.033417,0.039881,0.003086,0.005348,0.014634,0.0019219999999999999,-0.0024620000000000024,-1.0,0,0.039209,0.313673,0.215818,0.022788,0.020107,0.006702,0.004021,0.017426,10.325737,94.173204,0.038874,0.008043,0.053619,0.024129,,,0
S02E11,2,11,Katrina Bennett,1.0,0.0,0.292238,0.090344,61.801,0.076923,0.1984153735632184,0.3841097873583816,0.0,0.176721,5,1.0,0.0,0.292238,61.801,22,0,0,0.6875,,,,,,,,,,0.176721,0.090344,,0,0.030702,0.280172,0.196839,0.018678,0.020115,0.0,0.005747,0.041667,8.706897,90.753233,0.005747,0.014368,0.017241,0.033046,S02E12,Harvey Specter,0
S02E13,2,13,Katrina Bennett,1.0,0.0,0.370308,0.110813,82.219,0.142857,0.191189621318373,0.7646366422283636,0.0,0.348712,2,1.0,0.0,0.370308,82.219,24,0,0,0.8125,0.176721,,,0.090344,,,0.076923,,,0.17199100000000003,0.020469,3.0,0,0.042905,0.297335,0.185133,0.009818,0.021038,0.001403,0.001403,0.047686,8.488079,91.699285,0.026648,0.01122,0.023843,0.01683,S02E14,Jessica Pearson,0
S02E15,2,15,Katrina Bennett,1.0,0.0,0.314707,0.094534,84.76,0.095238,0.1621986966824644,0.5346754293109753,0.0,0.242442,5,1.0,0.0,0.314707,84.76,26,0,0,0.9375,0.348712,0.176721,,0.110813,0.090344,,0.142857,0.076923,,-0.10627000000000003,-0.016278999999999988,-3.0,0,0.053431,0.271327,0.14455,0.011848,0.020142,0.00237,0.001185,0.031991,7.627962,87.150344,0.022512,0.001185,0.024882,0.022512,S02E16,Harvey Specter,0
S03E02,3,2,Katrina Bennett,1.0,0.178571,0.109427,0.04943,28.133,0.017045,0.2079097276264591,0.0,0.0,0.005114,7,1.0,0.178571,0.109427,28.133,29,0,0,0.125,0.242442,0.348712,0.176721,0.094534,0.110813,0.090344,0.095238,0.142857,0.076923,-0.23732799999999998,-0.045104000000000005,-2.0,0,0.053699,0.30869,0.204929,0.018158,0.023346,0.002594,0.003891,0.01297,8.891051,89.929235,0.011673,0.010376,0.028534,0.024643,S03E03,Harvey Specter,0
S03E03,3,3,Katrina Bennett,1.0,0.0,0.345408,0.116444,62.334,0.097087,0.2196586410635155,0.3915978685470242,0.0,0.185765,3,1.0,0.0,0.345408,62.334,30,0,0,0.1875,0.005114,0.242442,0.348712,0.04943,0.094534,0.110813,0.017045,0.095238,0.142857,0.180651,0.067014,4.0,0,0.029434,0.311669,0.217134,0.025111,0.017725,0.004431,0.007386,0.029542,9.843427,88.598124,0.025111,0.008863,0.019202,0.008863,S03E04,Louis Litt,0
S03E04,3,4,Katrina Bennett,1.0,0.0,0.309343,0.114022,42.704,0.061728,0.2092524725274725,0.345454293120236,0.0,0.1567,5,1.0,0.0,0.309343,42.704,31,0,0,0.25,0.185765,0.005114,0.242442,0.116444,0.04943,0.094534,0.097087,0.017045,0.095238,-0.029065000000000007,-0.0024220000000000075,-2.0,0,0.03512,0.300824,0.193681,0.026099,0.026099,0.002747,0.004121,0.019231,9.317308,88.166525,0.028846,0.010989,0.039835,0.010989,S03E05,Harvey Specter,0
S03E05,3,5,Katrina Bennett,1.0,0.25,0.16056,0.06258,19.173,0.013889,0.2035892998678996,0.0,0.0,0.004167,8,1.0,0.25,0.16056,19.173,32,0,0,0.3125,0.1567,0.185765,0.005114,0.114022,0.116444,0.04943,0.061728,0.097087,0.017045,-0.152533,-0.051442,-3.0,0,0.033317,0.281374,0.221929,0.010568,0.015852,0.002642,0.001321,0.01321,9.17041,88.981427,0.011889,0.010568,0.038309,0.029062,S03E06,Harvey Specter,0
S03E07,3,7,Katrina Bennett,1.0,0.375,0.122687,0.048658,26.383,0.009901,0.1961484311050477,0.0,0.0,0.00297,9,1.0,0.375,0.122687,26.383,34,0,0,0.4375,0.004167,0.1567,0.185765,0.06258,0.114022,0.116444,0.013889,0.061728,0.097087,-0.0011969999999999997,-0.013921999999999997,-1.0,0,-0.006116,0.234652,0.24693,0.015007,0.030014,0.002729,0.004093,0.030014,8.960437,86.989809,0.027285,0.002729,0.030014,0.024557,S03E08,Harvey Specter,0
S03E09,3,9,Katrina Bennett,1.0,0.180556,0.166969,0.060192,38.326,0.018349,0.200140143884892,0.0,0.0,0.005505,9,1.0,0.180556,0.166969,38.326,36,0,0,0.5625,0.00297,0.004167,0.1567,0.048658,0.06258,0.114022,0.009901,0.013889,0.061728,0.0025350000000000004,0.011534000000000003,0.0,0,0.049394,0.322302,0.189928,0.01295,0.034532,0.001439,0.001439,0.018705,10.001439,88.76882,0.027338,0.004317,0.035971,0.02446,S03E10,Harvey Specter,0
S03E10,3,10,Katrina Bennett,1.0,0.988889,0.108518,0.041691,31.647,0.007519,0.1843127438231469,0.0,0.0,0.002256,11,1.0,0.988889,0.108518,31.647,37,0,0,0.625,0.005505,0.00297,0.004167,0.060192,0.048658,0.06258,0.018349,0.009901,0.013889,-0.003249,-0.018501000000000004,-2.0,0,0.028794,0.274382,0.197659,0.023407,0.026008,0.007802,0.0,0.039012,9.459038,88.479415,0.022107,0.002601,0.035111,0.027308,S03E11,Harvey Specter,0
S03E15,3,15,Katrina Bennett,1.0,0.0,0.30625,0.094988,76.647,0.081818,0.1798612303290415,0.4738478392813129,0.0,0.214085,5,1.0,0.0,0.30625,76.647,42,0,0,0.9375,0.002256,0.005505,0.00297,0.041691,0.060192,0.048658,0.007519,0.018349,0.009901,0.211829,0.053297000000000004,6.0,0,0.016167,0.257511,0.194564,0.021459,0.025751,0.004292,0.005722,0.031474,8.576538,92.299084,0.030043,0.007153,0.028612,0.018598,S03E16,Harvey Specter,0
S04E01,4,1,Katrina Bennett,1.0,0.0,0.175713,0.071682,33.503,0.016529,0.1821764192139738,0.1039214996769441,0.0,0.046527,7,1.0,0.0,0.175713,33.503,44,0,1,0.0625,0.214085,0.002256,0.005505,0.094988,0.041691,0.060192,0.081818,0.007519,0.018349,-0.16755799999999998,-0.023306000000000007,-2.0,0,0.035557,0.280932,0.19214,0.021834,0.027656,0.004367,0.004367,0.024745,9.944687,91.09936,0.024745,0.007278,0.030568,0.016012,S04E02,Louis Litt,0
S04E08,4,8,Katrina Bennett,1.0,0.0,0.202656,0.067789,77.754,0.021739,0.2087656946826758,0.266817186332192,0.0,0.113249,7,1.0,0.0,0.202656,77.754,51,0,0,0.5,0.046527,0.214085,0.002256,0.071682,0.094988,0.041691,0.016529,0.081818,0.007519,0.066722,-0.0038929999999999937,0.0,0,0.020432,0.284734,0.233276,0.041166,0.027444,0.005146,0.003431,0.018868,11.222985,91.599691,0.03259,0.003431,0.025729,0.018868,S04E09,Harvey Specter,0
S04E09,4,9,Katrina Bennett,1.0,0.944444,0.089465,0.039942,36.348,0.004386,0.2334056218057921,0.0,0.0,0.001316,10,1.0,0.944444,0.089465,36.348,52,0,0,0.5625,0.113249,0.046527,0.214085,0.067789,0.071682,0.094988,0.021739,0.016529,0.081818,-0.111933,-0.027847000000000004,-3.0,0,0.004418,0.30494,0.264055,0.037479,0.032368,0.005111,0.005111,0.049404,11.591141,88.866644,0.054514,0.005111,0.022147,0.008518,S04E10,Louis Litt,0
S04E10,4,10,Katrina Bennett,1.0,0.0,0.180594,0.062542,70.518,0.022523,0.2029574408901251,0.1729709333630349,0.0,0.075945,8,1.0,0.0,0.180594,70.518,53,0,0,0.625,0.001316,0.113249,0.046527,0.039942,0.067789,0.071682,0.004386,0.021739,0.016529,0.074629,0.022600000000000002,2.0,0,0.045312,0.301808,0.193324,0.022253,0.026426,0.004172,0.001391,0.029207,9.504868,92.619096,0.027816,0.001391,0.031989,0.020862,S04E11,Louis Litt,0
S04E11,4,11,Katrina Bennett,1.0,0.0,0.181055,0.056281,76.198,0.024155,0.2082262640449438,0.1622765012114589,0.0,0.072157,9,1.0,0.0,0.181055,76.198,54,0,0,0.6875,0.075945,0.001316,0.113249,0.062542,0.039942,0.067789,0.022523,0.004386,0.021739,-0.0037879999999999997,-0.006261000000000003,-1.0,0,0.028,0.307584,0.202247,0.02809,0.033708,0.009831,0.004213,0.039326,9.851124,92.739354,0.039326,0.005618,0.036517,0.008427,S04E12,Louis Litt,0
S04E12,4,12,Katrina Bennett,1.0,0.880952,0.135012,0.059339,22.538,0.018692,0.2194596701649175,0.0,0.0,0.005608,8,1.0,0.880952,0.135012,22.538,55,0,0,0.75,0.072157,0.075945,0.001316,0.056281,0.062542,0.039942,0.024155,0.022523,0.004386,-0.066549,0.003058000000000005,1.0,0,0.021124,0.295352,0.233883,0.01949,0.044978,0.005997,0.004498,0.061469,10.845577,90.002219,0.031484,0.010495,0.022489,0.016492,S04E13,Louis Litt,0
S04E13,4,13,Katrina Bennett,1.0,0.116667,0.109932,0.043554,29.974,0.014493,0.2063525587828492,0.0,0.0,0.004348,8,1.0,0.116667,0.109932,29.974,56,0,0,0.8125,0.005608,0.072157,0.075945,0.059339,0.056281,0.062542,0.018692,0.024155,0.022523,-0.0012599999999999998,-0.015785,0.0,0,0.038824,0.302905,0.213001,0.02213,0.033195,0.004149,0.009682,0.02213,9.954357,91.843444,0.033195,0.005533,0.020747,0.017981,S04E14,Harvey Specter,0
S05E04,5,4,Katrina Bennett,1.0,0.0,0.143928,0.053057,44.622,0.017964,0.2276391379310344,0.101420738446483,0.0,0.045957,8,1.0,0.0,0.143928,44.622,63,0,0,0.25,0.004348,0.005608,0.072157,0.043554,0.059339,0.056281,0.014493,0.018692,0.024155,0.041609,0.009502999999999998,0.0,0,0.055646,0.343103,0.212069,0.037931,0.032759,0.006897,0.005172,0.041379,11.972414,88.584759,0.031034,0.017241,0.034483,0.013793,S05E05,Harvey Specter,0
S05E05,5,5,Katrina Bennett,1.0,0.0,0.147687,0.053772,43.759,0.018987,0.2316930379746835,0.0910742885408006,0.0,0.042126,8,1.0,0.0,0.147687,43.759,64,0,0,0.3125,0.045957,0.004348,0.005608,0.053057,0.043554,0.059339,0.017964,0.014493,0.018692,-0.003831000000000001,0.0007150000000000004,0.0,0,0.022912,0.330696,0.227848,0.02057,0.026899,0.0,0.007911,0.023734,11.656646,92.134383,0.036392,0.006329,0.018987,0.023734,S05E06,Louis Litt,0
S05E16,5,16,Katrina Bennett,1.0,0.0,0.24182,0.074353,118.279,0.05364,0.2191128289473684,0.3966130991816661,0.0,0.174737,9,1.0,0.0,0.24182,118.279,75,1,0,1.0,0.042126,0.045957,0.004348,0.053772,0.053057,0.043554,0.018987,0.017964,0.014493,0.132611,0.020581000000000002,-1.0,0,-0.003247,0.291118,0.264803,0.050987,0.027961,0.008224,0.001645,0.044408,10.794408,92.300428,0.044408,0.013158,0.013158,0.027961,S06E01,Louis Litt,0
S06E11,6,11,Katrina Bennett,1.0,0.0,0.229299,0.070807,84.443,0.04023,0.1897067857142857,0.3345766657259422,0.0,0.1459,9,1.0,0.0,0.229299,84.443,86,0,0,0.6875,0.174737,0.042126,0.045957,0.074353,0.053772,0.053057,0.05364,0.018987,0.017964,-0.028837,-0.0035460000000000075,0.0,0,0.065162,0.3125,0.166071,0.021429,0.028571,0.005357,0.003571,0.046429,12.085714,92.103357,0.0125,0.005357,0.016071,0.010714,S06E12,Harvey Specter,0
S06E14,6,14,Katrina Bennett,1.0,0.0,0.140768,0.053825,45.249,0.023529,0.234628549382716,0.0996496086287066,0.0,0.046919,9,1.0,0.0,0.140768,45.249,89,0,0,0.875,0.1459,0.174737,0.042126,0.070807,0.074353,0.053772,0.04023,0.05364,0.018987,-0.098981,-0.016981999999999997,0.0,0,0.066196,0.354938,0.194444,0.035494,0.021605,0.00463,0.001543,0.030864,11.924383,90.512191,0.032407,0.00463,0.040123,0.016975,S06E15,Mike Ross,0
S06E15,6,15,Katrina Bennett,1.0,0.888889,0.104867,0.04398,30.98,0.018405,0.220716049382716,0.0,0.0,0.005522,10,1.0,0.888889,0.104867,30.98,90,0,0,0.9375,0.046919,0.1459,0.174737,0.053825,0.070807,0.074353,0.023529,0.04023,0.05364,-0.041397,-0.009845,-1.0,0,0.0364,0.322531,0.222222,0.035494,0.030864,0.001543,0.009259,0.013889,11.641975,92.706512,0.046296,0.013889,0.026235,0.023148,S06E16,Mike Ross,0
S07E01,7,1,Katrina Bennett,1.0,0.074359,0.097567,0.035137,36.466,0.004854,0.2258940577249575,0.0,0.0,0.001456,12,1.0,0.074359,0.097567,36.466,92,0,1,0.0625,0.005522,0.046919,0.1459,0.04398,0.053825,0.070807,0.018405,0.023529,0.04023,-0.004066,-0.008842999999999997,-2.0,0,0.036841,0.310696,0.251273,0.025467,0.033956,0.011885,0.003396,0.044143,12.893039,90.937759,0.037351,0.011885,0.023769,0.016978,S07E02,Harvey Specter,0
S07E02,7,2,Katrina Bennett,1.0,0.0,0.182933,0.062316,52.671,0.021898,0.2241754385964912,0.1616171403952526,0.0,0.071216,7,1.0,0.0,0.182933,52.671,93,0,0,0.125,0.001456,0.005522,0.046919,0.035137,0.04398,0.053825,0.004854,0.018405,0.023529,0.06976,0.027179000000000002,5.0,0,0.042103,0.324561,0.222807,0.022807,0.024561,0.001754,0.005263,0.075439,12.17193,89.399281,0.036842,0.021053,0.033333,0.036842,S07E03,Louis Litt,0
S07E04,7,4,Katrina Bennett,1.0,0.0,0.131671,0.048321,50.548,0.011494,0.22435285935085,0.0857926705745532,0.0,0.037765,10,1.0,0.0,0.131671,50.548,95,0,0,0.25,0.071216,0.001456,0.005522,0.062316,0.035137,0.04398,0.021898,0.004854,0.018405,-0.033451,-0.013995,-3.0,0,0.035821,0.340031,0.227202,0.027821,0.041731,0.004637,0.006182,0.046368,11.401855,93.174405,0.046368,0.004637,0.041731,0.020093,S07E05,Harvey Specter,0
S07E06,7,6,Katrina Bennett,1.0,0.0,0.180964,0.058491,73.668,0.036458,0.2573347442680776,0.2157723775245764,0.0,0.097246,10,1.0,0.0,0.180964,73.668,97,0,0,0.375,0.037765,0.071216,0.001456,0.048321,0.062316,0.035137,0.011494,0.021898,0.004854,0.059481,0.010169999999999998,0.0,0,0.001333,0.313933,0.287478,0.0194,0.047619,0.010582,0.003527,0.038801,13.088183,90.487354,0.058201,0.012346,0.028219,0.038801,S07E07,Harvey Specter,0
S07E14,7,14,Katrina Bennett,1.0,0.0,0.223464,0.073158,69.715,0.037267,0.2323801574803149,0.277967984515129,0.0,0.122367,8,1.0,0.0,0.223464,69.715,105,0,0,0.875,0.097246,0.037765,0.071216,0.058491,0.048321,0.062316,0.036458,0.011494,0.021898,0.025121000000000004,0.014667,2.0,0,0.021357,0.308661,0.259843,0.026772,0.03937,0.009449,0.00315,0.037795,11.911811,92.625764,0.022047,0.004724,0.04252,0.020472,S07E15,Harvey Specter,0
S08E01,8,1,Katrina Bennett,1.0,0.0,0.364094,0.108831,199.195,0.142857,0.2010541605839416,0.8639537603757508,0.0,0.388439,3,1.0,0.0,0.364094,199.195,108,0,1,0.0625,0.122367,0.097246,0.037765,0.073158,0.058491,0.048321,0.037267,0.036458,0.011494,0.266072,0.035672999999999996,5.0,0,0.058523,0.325547,0.181022,0.032117,0.030657,0.007299,0.010219,0.042336,10.889051,93.949489,0.033577,0.00438,0.024818,0.017518,S08E02,Harvey Specter,0
S08E02,8,2,Katrina Bennett,1.0,0.916667,0.095563,0.041557,34.015,0.01105,0.2245410459587955,0.0,0.0,0.003315,10,1.0,0.916667,0.095563,34.015,109,0,0,0.125,0.388439,0.122367,0.097246,0.108831,0.073158,0.058491,0.142857,0.037267,0.036458,-0.38512399999999997,-0.067274,-7.0,0,0.073818,0.362916,0.191759,0.041204,0.034865,0.00317,0.006339,0.068146,12.385103,94.53691,0.023772,0.011094,0.028526,0.020602,S08E03,Louis Litt,0
S08E03,8,3,Katrina Bennett,1.0,0.0,0.368754,0.114521,152.728,0.13369,0.2324391304347826,0.9268348484352884,0.0,0.410841,3,1.0,0.0,0.368754,152.728,110,0,0,0.1875,0.003315,0.388439,0.122367,0.041557,0.108831,0.073158,0.01105,0.142857,0.037267,0.407526,0.072964,7.0,0,0.07357,0.364907,0.201863,0.034161,0.037267,0.004658,0.006211,0.029503,12.034161,92.816677,0.046584,0.004658,0.031056,0.02795,S08E04,Harvey Specter,0
S08E04,8,4,Katrina Bennett,1.0,0.322222,0.130392,0.047918,51.163,0.010256,0.2105782012195121,0.0,0.0,0.003077,10,1.0,0.322222,0.130392,51.163,111,0,0,0.25,0.410841,0.003315,0.388439,0.114521,0.041557,0.108831,0.13369,0.01105,0.142857,-0.407764,-0.066603,-7.0,0,0.039334,0.317073,0.210366,0.044207,0.036585,0.016768,0.001524,0.04878,12.371951,96.69904,0.041159,0.006098,0.021341,0.028963,S08E05,Harvey Specter,0
S08E06,8,6,Katrina Bennett,1.0,0.0,0.283883,0.086729,128.523,0.06422,0.2330724186704384,0.4329127489450832,0.0,0.192431,6,1.0,0.0,0.283883,128.523,113,0,0,0.375,0.003077,0.410841,0.003315,0.047918,0.114521,0.041557,0.010256,0.13369,0.01105,0.189354,0.038811,4.0,0,0.053244,0.34512,0.223479,0.031117,0.036775,0.002829,0.016973,0.029703,11.346535,91.0714,0.016973,0.009901,0.019802,0.015559,S08E07,Louis Litt,0
S08E09,8,9,Katrina Bennett,1.0,0.0,0.310909,0.101627,89.556,0.074324,0.2145456703910614,0.601479178261862,0.0,0.262889,7,1.0,0.0,0.310909,89.556,116,0,0,0.5625,0.192431,0.003077,0.410841,0.086729,0.047918,0.114521,0.06422,0.010256,0.13369,0.07045799999999999,0.014897999999999995,-1.0,0,0.013988,0.277933,0.226257,0.027933,0.02933,0.005587,0.001397,0.044693,10.442737,93.51683,0.019553,0.019553,0.032123,0.009777,S08E10,Samantha Wheeler,0
S08E10,8,10,Katrina Bennett,1.0,0.0,0.24528,0.086942,81.984,0.044118,0.2129049597855228,0.3655298762364723,0.0,0.159447,7,1.0,0.0,0.24528,81.984,117,0,0,0.625,0.262889,0.192431,0.003077,0.101627,0.086729,0.047918,0.074324,0.06422,0.010256,-0.10344199999999998,-0.01468499999999999,0.0,0,0.063187,0.325737,0.182306,0.010724,0.030831,0.009383,0.006702,0.037534,10.410188,92.668914,0.021448,0.012064,0.033512,0.021448,S08E11,Louis Litt,0
S08E11,8,11,Katrina Bennett,1.0,0.0,0.214848,0.064738,108.656,0.032967,0.2234448863636363,0.3033901451265205,0.0,0.131246,10,1.0,0.0,0.214848,108.656,118,0,0,0.6875,0.159447,0.262889,0.192431,0.086942,0.101627,0.086729,0.044118,0.074324,0.06422,-0.028201000000000004,-0.022204,-3.0,0,0.064724,0.339489,0.196023,0.026989,0.03267,0.009943,0.007102,0.039773,11.84517,91.359673,0.015625,0.004261,0.036932,0.024148,S08E12,Louis Litt,0
S08E12,8,12,Katrina Bennett,1.0,0.0,0.29369,0.087999,104.193,0.079096,0.2578511666666667,0.4693201084036364,0.0,0.211457,4,1.0,0.0,0.29369,104.193,119,0,0,0.75,0.131246,0.159447,0.262889,0.064738,0.086942,0.101627,0.032967,0.044118,0.074324,0.080211,0.02326099999999999,6.0,0,0.112226,0.428333,0.176667,0.03,0.031667,0.01,0.003333,0.035,13.161667,91.000383,0.03,0.005,0.041667,0.015,S08E13,Stu Buzzini,0
S08E13,8,13,Katrina Bennett,1.0,0.0,0.317984,0.090875,125.777,0.104046,0.2282882255389718,0.6046919599078248,0.0,0.273091,5,1.0,0.0,0.317984,125.777,120,0,0,0.8125,0.211457,0.131246,0.159447,0.087999,0.064738,0.086942,0.079096,0.032967,0.044118,0.06163399999999997,0.0028760000000000036,-1.0,0,0.048413,0.344942,0.21393,0.036484,0.034826,0.008292,0.003317,0.029851,12.495854,92.732322,0.014925,0.018242,0.046434,0.034826,S08E14,Harvey Specter,0
S08E14,8,14,Katrina Bennett,1.0,0.0,0.226301,0.076771,67.151,0.033557,0.235818777943368,0.3176605803739946,0.0,0.137131,8,1.0,0.0,0.226301,67.151,121,0,0,0.875,0.273091,0.211457,0.131246,0.090875,0.087999,0.064738,0.104046,0.079096,0.032967,-0.13595999999999997,-0.014103999999999992,-3.0,0,0.048543,0.330849,0.220566,0.028316,0.035768,0.008942,0.008942,0.017884,12.350224,93.954024,0.028316,0.004471,0.028316,0.023845,S08E15,Thomas Kessler,0
S08E15,8,15,Katrina Bennett,1.0,0.0,0.235153,0.075597,79.478,0.042945,0.2225279816513761,0.3177172336385573,0.0,0.13997,8,1.0,0.0,0.235153,79.478,122,0,0,0.9375,0.137131,0.273091,0.211457,0.076771,0.090875,0.087999,0.033557,0.104046,0.079096,0.002839000000000008,-0.0011740000000000084,0.0,0,0.034001,0.324159,0.227829,0.021407,0.029052,0.007645,0.010703,0.004587,11.603976,91.372523,0.030581,0.012232,0.047401,0.025994,S08E16,Harvey Specter,0
S09E01,9,1,Katrina Bennett,1.0,0.0,0.204016,0.059957,118.094,0.035842,0.2003556390977443,0.303853931783796,0.0,0.132294,8,1.0,0.0,0.204016,118.094,124,0,1,0.1,0.13997,0.137131,0.273091,0.075597,0.076771,0.090875,0.042945,0.033557,0.104046,-0.007676000000000016,-0.015639999999999994,0.0,0,0.025818,0.288722,0.213534,0.030075,0.034586,0.006015,0.004511,0.021053,10.651128,93.878211,0.027068,0.001504,0.028571,0.027068,S09E02,Louis Litt,0
S09E02,9,2,Katrina Bennett,1.0,0.0,0.160824,0.05497,62.047,0.027473,0.2228547550432277,0.0883115306731986,0.0,0.043567,10,1.0,0.0,0.160824,62.047,125,0,0,0.2,0.132294,0.13997,0.137131,0.059957,0.075597,0.076771,0.035842,0.042945,0.033557,-0.088727,-0.004987000000000005,-2.0,0,0.051422,0.338617,0.220461,0.024496,0.021614,0.005764,0.004323,0.030259,10.842939,90.382968,0.017291,0.004323,0.028818,0.018732,S09E03,Louis Litt,0
S09E03,9,3,Katrina Bennett,1.0,0.0,0.207787,0.064544,79.916,0.027473,0.2360851162790697,0.2528689018639418,0.0,0.109389,10,1.0,0.0,0.207787,79.916,126,0,0,0.3,0.043567,0.132294,0.13997,0.05497,0.059957,0.075597,0.027473,0.035842,0.042945,0.06582199999999999,0.009574000000000006,0.0,0,0.046134,0.330233,0.231008,0.015504,0.024806,0.006202,0.006202,0.04031,11.764341,91.141023,0.034109,0.007752,0.032558,0.021705,S09E04,Harvey Specter,0
S09E04,9,4,Katrina Bennett,1.0,0.0,0.17517,0.051735,80.772,0.029268,0.2177252631578947,0.2466216594415731,0.0,0.107429,8,1.0,0.0,0.17517,80.772,127,0,0,0.4,0.109389,0.043567,0.132294,0.064544,0.05497,0.059957,0.027473,0.027473,0.035842,-0.0019600000000000034,-0.012809000000000001,2.0,0,0.067356,0.326316,0.181955,0.021053,0.030075,0.01203,0.004511,0.010526,11.395489,93.403549,0.022556,0.009023,0.04812,0.021053,S09E05,Harvey Specter,0
S09E05,9,5,Katrina Bennett,1.0,0.0,0.261982,0.075677,149.473,0.065385,0.2241556497175141,0.4263697590976176,0.0,0.190163,8,1.0,0.0,0.261982,149.473,128,0,0,0.5,0.107429,0.109389,0.043567,0.051735,0.064544,0.05497,0.029268,0.027473,0.027473,0.082734,0.02394199999999999,0.0,0,0.039797,0.310734,0.221751,0.024011,0.031073,0.00565,0.008475,0.024011,11.504237,92.732302,0.026836,0.00565,0.035311,0.015537,S09E06,Faye Richardson,0
S09E06,9,6,Katrina Bennett,1.0,0.0,0.284192,0.080139,158.617,0.053846,0.1888672389127324,0.5596433241286153,0.0,0.240011,6,1.0,0.0,0.284192,158.617,129,0,0,0.6,0.190163,0.107429,0.109389,0.075677,0.051735,0.064544,0.065385,0.029268,0.027473,0.049848,0.004462000000000008,2.0,0,0.017468,0.273247,0.218884,0.025751,0.034335,0.007153,0.005722,0.035765,10.725322,91.878856,0.031474,0.005722,0.035765,0.021459,S09E07,Harvey Specter,0
S09E07,9,7,Katrina Bennett,1.0,0.0,0.13634,0.050455,48.238,0.010363,0.2117254571026723,0.0740281597625734,0.0,0.03272,9,1.0,0.0,0.13634,48.238,130,0,0,0.7,0.240011,0.190163,0.107429,0.080139,0.075677,0.051735,0.053846,0.065385,0.029268,-0.207291,-0.029684000000000002,-3.0,0,0.07099,0.351617,0.181435,0.011252,0.026723,0.009845,0.009845,0.007032,9.935302,97.720295,0.032349,0.008439,0.043601,0.018284,S09E08,Harvey Specter,0
S09E08,9,8,Katrina Bennett,1.0,0.0,0.176653,0.054355,78.718,0.02139,0.2082629055007052,0.2141096807056919,0.0,0.092061,11,1.0,0.0,0.176653,78.718,131,0,0,0.8,0.03272,0.240011,0.190163,0.050455,0.080139,0.075677,0.010363,0.053846,0.065385,0.059341000000000005,0.0039000000000000007,-2.0,0,-0.018951,0.252468,0.263752,0.018336,0.028209,0.008463,0.005642,0.036671,11.09591,90.696375,0.038082,0.008463,0.029619,0.019746,S09E09,Harvey Specter,0
S09E09,9,9,Katrina Bennett,1.0,0.0,0.223904,0.068866,129.435,0.040123,0.2560264367816091,0.3797939402134185,0.0,0.163954,7,1.0,0.0,0.223904,129.435,132,0,0,0.9,0.092061,0.03272,0.240011,0.054355,0.050455,0.080139,0.02139,0.010363,0.053846,0.07189299999999998,0.014510999999999996,4.0,0,0.04009,0.341954,0.238506,0.010057,0.03592,0.005747,0.005747,0.030172,11.047414,92.116782,0.028736,0.001437,0.04023,0.04023,S09E10,Harvey Specter,0
S09E10,9,10,Katrina Bennett,1.0,0.0,0.265306,0.075618,172.47,0.066456,0.2266391420911528,0.456200200828973,0.0,0.202417,8,1.0,0.0,0.265306,172.47,133,1,0,1.0,0.163954,0.092061,0.03272,0.068866,0.054355,0.050455,0.040123,0.02139,0.010363,0.038463000000000025,0.006752000000000008,-1.0,0,0.039209,0.313673,0.215818,0.022788,0.020107,0.006702,0.004021,0.017426,10.325737,94.173204,0.038874,0.008043,0.053619,0.024129,,,0
S01E07,1,7,Kyle Durant,1.0,0.0,0.394386,0.128461,51.486,0.171875,0.225201062215478,0.5615677147486895,0.0,0.27619,3,1.0,0.0,0.394386,51.486,6,0,0,0.5833,,,,,,,,,,0.27619,0.128461,,0,0.091752,0.37481,0.179059,0.01214,0.018209,0.0,0.004552,0.054628,8.338392,85.749727,0.010622,0.00607,0.025797,0.022762,S01E08,Louis Litt,0
